"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.98974e+06,2.04449e+06,621297,641933,700592,918557,356.366,556,1219.62,1366,589.978,1065,458.459,721,265.788,558,458.7,864,392.494,650,578.566,601,1152.25,1209,1989.38,2169,2887.67,3290,3291.03,3716,2157.75,2624,2444.37,2555,8913.79,3285,15483.5,5545,13877.7,5003,10967.2,4058,8986.1,3354,6549.53,2320,5921.22,2031,2952.93,1158,-48.075,208,8699.4,13448,7687.23,11808,4375.75,6702,3780.8,5668,2794.53,4210,1745.18,2711,671.875,1249,330.6,622,641.6,751,285.925,752,1683.05,2444,1350.62,2113,1708.9,2604,2453.15,3838,4695.15,6958,711.462,564,218.575,367,1583.84,747,3312.66,1365,5368.56,2185,4145.4,2003,4737.25,1853,3506.3,1945,696.325,744,865.462,684,0.0005
2.72229e+06,2.22245e+06,807537,763904,782741,1.13104e+06,589.359,644,10554.3,10342,6620.14,6426,5654.03,5272,3675.89,3418,3211.35,3156,908.669,709,836.859,923,5418.15,5176,15472.9,14979,25428.1,24083,30189.7,28641,21444,20240,19970.4,19203,82339.9,25383,149494,46585,130421,40907,101179,31858,86399.7,26965,59088.7,18470,51890.2,16118,25647.3,8122,477.675,416,83471.5,108076,74289.7,96438,40776.4,53261,36232.2,46179,26679.8,34071,17304.2,21993,6895.6,9019,335.175,549,805.95,824,1028.95,1258,6743.45,8560,5362.6,6794,5818.25,7373,17318.6,22187,40681.2,52462,5990.86,2341,5702.29,2398,16958.5,6131,26444.9,9692,45708.1,17049,43273.7,16257,36914,13899,40251.8,15074,19104.3,7351,13244.7,5155,0.0094
1.63154e+06,1.93724e+06,605990,652023,892201,1.13692e+06,-98.9656,370,2144.48,2850,1548.83,1905,1037.68,1460,509.678,1233,604.416,786,574.647,539,191.572,564,1720.54,1842,2977.12,4184,5299.94,6468,6128.58,7784,4324,5653,4267.35,5472,22207.4,8953,40426.6,16552,36163.7,14818,28255.1,11703,23364.4,9612,16055.4,6722,14108,5916,7450.6,2835,291.2,401,16743.8,29904,15364.8,27447,8646.45,15722,7785.88,13509,5767.7,10182,3935.6,6585,1460.58,2687,320.725,536,247.6,685,430.175,920,1996.55,3202,1359,2445,1708.85,2983,3820.7,6747,8378.05,14799,1659.44,884,1892.62,828,2907.45,1639,5048.05,2895,10290.4,5216,9916.02,5255,8344.09,4335,8751.84,4517,5327.7,2484,3279.68,1667,0.0113
2.45449e+06,1.78202e+06,766889,716029,552655,816123,345.056,425,1594.45,1380,805.097,944,733.15,816,718.747,491,264.069,642,721.806,546,412.294,418,1286.11,959,2655.26,1928,3756.74,2773,4198.7,3310,2977.39,2190,2919.71,2399,13616.1,3502,26586.4,6642,22472.9,5657,18058.5,4570,14352.5,4218,9498.83,2661,8731.18,2174,4986.74,1479,335.125,358,12248.7,13052,11133.9,11461,6093.6,6455,5434.43,5730,3862.93,4143,2565.82,2749,1059.12,1204,251.825,376,301.2,343,490.15,590,1578.65,1694,1485.43,1353,1716.68,1639,2847.93,3085,6331.85,6528,1926.4,463,404.688,380,1706.95,821,4209.8,1201,7473.9,2305,7394.1,2215,6235.25,1893,6456.45,2002,2588.07,1020,1898.14,877,0.0148
1.6632e+06,1.49143e+06,1.04224e+06,1.02455e+06,954366,1.29143e+06,947.409,1296,25167,26409,15870,16463,12605.7,13249,8656.48,8817,7859.74,8282,1040.33,1130,1291.71,1251,12634,13354,35771.8,37904,58156.3,61959,69768,74454,49020.8,52718,46546.9,49420,88447.3,30484,162224,55973,144538,50177,113704,39145,96244.4,33207,67380.4,23098,59044,19627,30897.7,10350,254.075,412,204094,296266,173756,251835,92198,134166,80798.6,114116,58212.6,82353,37361.2,52533,14921.8,21798,374.775,732,1238.03,1526,2432.2,3398,16597.3,23907,12782.8,18422,14048.7,19897,41531.2,60114,99250.9,143338,13516.2,5481,11511.1,4970,38146.3,15439,59802.1,24771,83169.4,34636,73431.2,30102,62480.7,25758,66070.1,27108,33173.9,13223,21335.7,8741,0.0544
1.6027e+06,1.6794e+06,461731,488306,517549,652216,331.478,288,2488.92,2907,1946.97,2147,1389.54,1627,762.713,985,759.894,884,148.844,413,271.528,453,1226.98,1778,4138.06,4334,6334.69,6820,7185.37,8189,5387.01,5722,4647.26,5353,37345.7,13518,69940.1,24627,62581,21998,49088.7,17323,41111.8,14534,29278.6,10048,25396.8,8667,12255.7,4278,-135.925,223,18785.2,28128,18410.5,27275,10802.8,16035,9777.8,13814,7465.85,10926,4733.75,7080,1953.6,2985,52.475,308,141,501,461.6,738,1996.6,2798,1574.7,2325,1924.75,2884,3984.43,6268,9438.05,14020,1816.85,752,3199.09,1288,4039.18,1930,7139.39,2851,15298.3,6633,16460.9,6930,13616,5945,15994.8,6609,6846.79,3110,5454.66,2335,0.1522
2.41177e+06,1.91319e+06,875226,790597,704679,1.05977e+06,616.619,579,2619.51,2463,1910.08,1615,1128.6,1119,1014.51,1084,746.831,778,700.769,598,766.116,666,1627.97,1640,4015.45,3496,6020.58,5857,7141.27,6830,4874.13,4679,4824.26,4530,17896.9,5860,34480.2,10623,29042.4,9566,22777.4,7479,18839.5,6220,14605.3,4360,12688.8,3946,7585.99,2012,22.65,312,20252.6,26800,17974.5,23914,10032,12957,8986.05,11263,6314.55,8613,4201.73,5571,1843.68,2216,170.25,400,464.25,466,317.375,592,2252.35,2630,1687.25,2169,2306,2624,4819.15,5984,9921.88,13147,2086.7,685,1087.19,718,3804.15,1664,6821.41,2257,10556.9,3903,9681.35,3653,8943.02,3141,10319.1,3606,4585.26,1754,3365.69,1237,0.1648
2.23101e+06,1.90272e+06,726013,645005,673480,1.04949e+06,160.119,218,1390.88,1309,630.163,913,418.447,769,724.591,778,349.594,480,208.038,315,573.719,645,753.603,992,1705.48,1858,2915.17,2766,3115.48,3359,2311.79,2227,1912.52,2040,12990,4244,22211.6,6967,19035.2,6258,14034.2,4982,12997.9,4230,8637.5,2934,7651.56,2410,3785.11,1167,64.55,303,9316.73,12760,8606.92,11471,4791.23,6670,4063.82,5745,3176.25,4350,1844.08,2805,587.35,1212,350.025,388,379.425,481,351.125,536,1059.78,1392,1095.58,1370,1439.88,1704,2230.38,3105,4615.02,6225,1607.64,455,1222.38,560,887.95,787,2531.2,1274,5218.15,2229,4981.81,2153,5324.11,1907,4525.5,1821,3059.61,1297,1740.55,901,0.1727
2.06522e+06,2.03516e+06,530618,564224,546795,711797,1527.69,1565,37152.5,45499,23572.9,27593,18602.3,21678,12512.2,14809,11874.7,13946,1370.29,1600,1583.72,1755,19377.6,23429,54697.3,67297,89070.9,108568,104708,127811,73435,89710,69385.7,84658,99859.6,37554,185571,69512,167514,62964,130627,48822,109277,40553,76806.3,28543,67133.1,24822,34584.5,12335,27.125,361,284982,469150,235951,386917,124049,204134,107377,169379,76521.8,121551,49219.1,77498,19748.8,31431,868.275,872,1119.15,1574,2655.6,4149,23114.3,37447,17497.1,27652,18924.2,30127,59485.9,97604,139641,228903,22124.7,10361,15316.9,7016,60102.7,28111,93246.7,43353,121982,57283,104041,47722,87246.4,39996,92028.8,42469,41906.2,19668,27270.3,13186,0.1802
2.09059e+06,2.16219e+06,1.01799e+06,1.0229e+06,1.2647e+06,1.64282e+06,907.191,1087,21139,23518,13904.9,14585,10874.6,11522,7384.33,7617,6806.56,7362,1479.98,1257,1486.24,1608,10833.2,11861,31299,34471,51354.7,56052,60617.4,66539,42334.2,46705,40188.8,44143,69830.3,24514,128262,45038,114906,40538,89538.8,31897,75602.8,26414,53048.2,18598,45511,15947,22864.6,8003,21.875,197,164026,244739,137569,205241,72459.2,108386,62743.3,90890,45423.4,65596,28662.1,41660,11497.3,17142,505.575,935,1086.58,1491,2474.4,3428,15103.9,22430,11516.6,17205,12465.4,18214,34315.1,50992,79983.3,119283,12526.9,5233,9718.19,4045,35115.7,14593,54465.2,22549,73938,31329,63758.3,26834,53582.5,22703,58673.6,24775,27223.4,11410,17896.8,7831,0.2789
