"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.37058e+06,1.56582e+06,732164,788881,1.0486e+06,1.35892e+06,6903.98,8702,307.175,356,294.284,467,-38.6031,388,-366.059,171,163.453,371,4567.37,5358,2855.02,3962,904.922,965,454.506,811,476.438,687,358.531,802,221.409,464,320.1,407,509.101,292,802.091,329,277.324,151,-630.489,156,-650.409,243,910.406,390,-467.394,266,-837.677,217,30.525,196,445.425,935,108.75,380,449.875,563,136.275,480,203.575,319,225.8,427,-51.5,227,132.525,316,273.175,604,240.425,490,720.425,1520,647.625,1356,644.825,1442,566.625,1083,373.625,785,928.987,341,772.975,617,847.087,770,3568.51,1756,4408.6,2307,3807.3,1815,3281.69,1634,4160.98,1589,878.675,751,253.75,441,0.0095
2.36377e+06,2.0887e+06,1.13145e+06,1.36153e+06,1.45663e+06,1.6388e+06,1.432e+06,1.34039e+06,30366.3,28376,18760.3,17258,14978.1,13976,9705.2,9228,9254.92,8866,873550,817541,575076,538953,122429,114257,83487.6,78451,84926.9,79691,85112.8,80043,59925.1,56377,56742.1,53436,35947.8,10472,36702,10993,33299.4,9514,24492.1,7203,16858.4,4861,10887.8,3069,9276.5,2765,4206.85,1248,531.7,576,35449.5,44999,30312.5,38099,15988.8,20271,13381,16754,9788.9,12043,6233.88,7745,2501.43,2944,1032.95,1178,1305.97,1766,2105.18,2800,78972.1,98924,70465.6,88481,60879.4,76517,20170.6,25105,18503.4,23262,72220.4,26060,114350,41194,347121,126195,878932,317779,1.22581e+06,447726,947984,343296,798741,288884,814425,296170,342718,124607,226737,82128,0.0263
1.53973e+06,1.57698e+06,675228,777014,784119,949731,846145,980695,17656.2,20639,10664.2,12235,8698.32,9872,5869.74,6785,5284.4,6191,515293,596461,339741,394485,72043.3,83050,49156,57486,49715.6,57585,49949,58628,34995.4,40824,33621.2,38843,19691.5,7332,21988.6,8022,18717.3,7045,15145.1,5187,9670.85,3429,6129.13,2266,5559.13,2198,1918.65,1287,384.775,499,19259.3,30530,16658.9,26181,8549.73,13474,7286.23,10926,5102.8,7907,3392.68,5164,1097.68,1988,412.525,750,883.075,1314,1112.7,1845,43986.5,69469,39186.1,62083,34278.2,53535,11260.8,17388,10135.4,16052,42633.8,18408,68226.2,30171,205825,92107,526540,233891,737693,332505,569772,253192,481655,212884,492338,220527,206189,92009,136392,61216,0.044
2.58377e+06,1.94539e+06,656331,725466,649535,779712,741062,684597,15792.2,14535,9947.85,8794,7756.24,7249,4931.92,4547,4391.13,4451,451366,417422,297775,275330,62989.2,57914,42857.2,39720,43582.1,40318,44426.6,40536,30783,28389,29100.3,26817,18405.8,5363,19174.6,5808,16591.9,4994,12901.3,3959,8809.83,2578,5112.8,1723,3893.01,1413,1788.75,649,267.925,541,18744.9,22659,15629.2,19289,8090.95,10000,6600.23,8382,5277.85,6116,3396.5,4255,1367.03,1624,730.075,723,729.75,1079,1428.1,1687,42190.6,52295,38113.9,46973,33117.9,40834,11045.5,13180,9828.15,11982,34544.7,12573,58507.8,20793,173932,62907,447610,160276,623352,224845,484148,173636,410047,146339,417009,150135,174392,63044,113833,40924,0.0651
1.21136e+06,1.33841e+06,759922,743428,946996,1.2947e+06,11009.4,11129,228.903,240,180.916,329,-45.0312,255,-55.1031,427,249.975,314,6735.33,7191,4648.88,5015,1150.57,1335,762.197,909,693.688,857,357.225,558,391.084,478,321.097,593,108.315,330,-72.3138,191,99.3925,158,180.317,245,-43.8862,310,-867.454,304,170.565,292,-46.1688,312,144.025,387,622.825,732,371.75,605,37.7,295,-4.325,295,120.025,347,531.65,441,134.575,417,71.425,439,112.025,376,173.65,310,1261.2,1527,1051.28,1561,1120.8,1344,739.425,890,225.925,438,258.3,311,1207.41,510,1862.7,733,4884.34,1958,6801.55,2738,4597.77,2047,4486.48,1799,4624.11,1942,1726.11,943,1258.78,580,0.0655
2.01951e+06,2.1858e+06,670552,707539,858767,1.10062e+06,237149,281889,5433.86,6069,3417.7,4008,2807.23,3044,1631.51,1692,1850.68,1787,144408,171622,95706.2,113292,20251.5,23913,14377.3,16891,14240.7,16610,14369.1,16804,9915.54,11747,9435.59,11316,6242.12,2380,6344.83,2571,6154.66,2001,4388.31,1681,2673.33,1041,2135.07,854,1041.13,592,1223.52,530,23.575,294,6577.43,10561,6002.75,9029,2660.95,4656,2783.3,3908,1659.88,2720,1042.72,1702,221.675,674,509.925,577,438.175,606,681.725,794,13941.4,22286,12271.4,19871,11298.5,17848,4066.03,6353,3352.1,5777,12601.5,5742,19078,8815,59244.1,26826,147520,67264,206046,94871,158327,72462,134238,61023,136517,62705,57370.4,26458,37222.6,17326,0.0788
1.91213e+06,1.76294e+06,974514,980731,1.01228e+06,1.3956e+06,256701,253884,4047.73,4148,2985.37,2790,2339.39,2128,1654.4,1445,1676.64,1538,156381,154161,103290,101855,21991.8,21742,14352.7,14138,12962.1,12930,11718.2,12051,8356.63,8305,7880.12,7972,5944.77,1789,5391.47,1907,4327.72,1456,2696.67,1277,2515.73,780,2333.65,676,1142.08,585,445.191,473,34.45,398,5548.73,7297,4072.98,5635,2050.85,2933,1907.28,2364,1230.22,1738,1113.15,1353,335.075,494,424.15,554,752.15,721,532.475,824,15224.8,20022,14005.2,18226,12295,15957,4292.43,5514,3392.57,4277,11083.2,4280,15794.9,6307,51686.8,19766,126373,48246,176735,67823,136524,51912,115678,44165,117618,45002,48715.4,19141,32083.2,12419,0.1289
2.27499e+06,2.02428e+06,922629,1.05277e+06,1.10786e+06,1.32889e+06,1.1809e+06,1.13164e+06,26207.6,25281,16083.5,15163,13018.5,12240,8881.02,7916,8138.49,7781,720507,689856,474334,455270,100912,96518,69957,67149,72185.5,69160,73611.4,70623,51792,49781,49354.3,47379,29915.6,9365,32223.3,9756,28354.9,8450,19932.2,6233,15575.7,4399,8971.78,2704,7220.58,2285,2937.16,1030,262.925,344,32019.1,41559,27387.7,35870,14155.5,18778,11854.5,15332,8923.92,11050,5510.58,6846,2342.98,3095,985.675,1153,1370.95,1469,1971.8,2343,67682.5,88173,61133.1,78986,52814.2,68609,17479,22504,16358.4,21644,62659.2,22967,97921.9,36406,297643,110466,751948,276600,1.04996e+06,390128,810031,298212,683632,250724,698821,258746,294484,109005,193261,71424,0.1357
2.18972e+06,2.29452e+06,757552,845434,967339,1.14361e+06,53868.2,60472,1047.58,1074,926.922,946,373.519,591,639.856,620,627.619,542,32855.6,37048,22354.6,25047,5157.14,5418,3123.55,3730,3112.07,3611,2669.53,2926,1866.53,2084,2357.57,2033,1563.51,553,579.34,426,1775.37,508,639.307,444,1398.65,462,-158.841,349,579.755,399,-418.631,288,41.875,337,1598.12,2367,968.1,1652,569.75,1003,744.775,894,257.275,559,196.75,404,363.45,419,301.725,402,442,559,303.5,656,3580.38,5459,3218.35,4698,3181.8,4639,1018.67,1801,873.225,1532,3451.79,1256,4665.32,1834,11486.6,4811,27572.5,11803,38579.4,16673,29546.7,12829,25461.8,10829,27069.7,11299,10702.8,5022,7731.32,3197,0.1415
1.44043e+06,1.32268e+06,827869,801103,934063,1.29774e+06,711660,692335,15536.3,15143,9653.08,9509,7730.08,7403,5333.08,4808,4875.85,4539,434037,422332,286404,279203,60714.5,59228,42285.4,41200,43201,42215,43803.5,43210,30724.4,30463,29608.5,28950,19233.1,6044,19203.4,6065,16048.9,5332,13496.3,4238,9299.84,2893,4354.7,1751,3953.6,1359,3276.32,748,-89.45,212,20629.2,27721,17485,23542,9101.95,12474,7882.6,10113,5738.68,7270,3176.95,4479,1553.2,1788,531.9,792,770.125,1116,1270.75,1849,43989.3,58879,39623,52650,34137.4,45726,11478.2,15523,10742.7,14181,35776.6,13272,58418.8,22364,172218,65284,441445,165923,619702,236213,481461,181186,407817,152875,414452,157310,174198,66229,115281,43478,0.1847
