"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
2.53168e+06,2.12144e+06,1.02208e+06,1.83885e+06,1.08801e+06,782558,595.744,418,1172.73,663,910.881,656,143.278,304,332.244,356,495.55,382,625.441,497,1630.3,845,4642.17,2768,4194.7,2477,3759.82,2266,2199,1490,1299.76,1098,1582.33,1042,44.7162,403,1371.99,454,-134.356,194,240.7,242,-397.155,155,973.383,363,-72.21,277,187.061,364,544.56,494,4672.64,3607,1415.84,1290,512.4,704,81.84,328,725.12,518,133.96,318,165.64,223,262.72,382,808.96,582,1259.48,946,1324.6,716,1101.56,817,1751.24,1250,7048.2,5116,4231.2,3151,1343.47,702,-248.412,250,1985.38,733,2104.72,813,957.95,433,842.888,357,333.112,331,983.763,429,24.2375,292,-237.125,270,0.0389
1.46428e+06,1.56608e+06,580886,1.14878e+06,841230,561295,641.963,381,6153.95,4452,3494.24,2539,2436.84,1849,1751,1283,1479.48,1094,1094.75,834,6799.36,4940,36437.6,25982,34706.5,25036,32794.6,23751,22264.3,15804,13863.3,10134,12577.3,9209,-381.8,265,288.01,268,1286.71,459,35.0675,150,603.41,400,353.061,372,-497.481,256,886.544,384,316.92,313,33219.3,31082,11131.6,10325,4484.4,4213,3066.4,3109,1938.6,1826,1272.16,1287,234.04,473,584.08,498,505.76,557,729.2,488,1150.88,856,1256.16,895,4754.56,4066,47203.8,44270,31695.2,29743,13591.3,6095,873.688,380,13869.5,5637,13020.6,5360,8342.34,3832,5928.3,2510,5160.23,2183,3088.14,1859,1546.39,799,1564.76,675,0.0911
1.90182e+06,1.9737e+06,669409,1.22711e+06,851571,618191,475.15,325,627.353,515,109.703,323,59.5531,277,262.225,445,108.906,292,629.425,454,961.616,793,3826.17,2755,3385.92,2694,3134.64,2236,2411.77,1758,1361.59,997,1034.34,812,-218.809,243,-341.545,332,680.911,343,-155.729,147,399.334,247,201.482,387,993.095,401,282.511,416,291.52,212,4542.52,3888,1565.2,1304,744.76,696,389.24,639,148.36,427,135.68,314,36.92,289,382.12,611,579.68,479,536.88,522,1179.08,863,1031.64,877,1978.68,1600,6505.2,6097,4533.08,3908,750.312,504,221.113,451,1656.64,759,1820.44,653,99.225,446,1338.31,357,190.05,257,294.525,356,725.287,402,-25.1125,409,0.1724
2.08614e+06,1.91093e+06,821215,1.25901e+06,853399,752368,1182.83,719,24890.8,17446,14566.1,9829,11510.5,7467,6927.29,4705,6171.53,3926,2772.7,2003,27795.1,19627,150244,105879,143498,101882,134093,94545,91314.1,64489,58098.4,41252,50182.7,35498,9.64875,303,-392.59,164,741.812,257,1067.07,351,-118.067,285,-114.851,230,116.408,217,567.409,369,158.04,430,144789,134687,49598.6,45907,19555.4,18315,14210.6,12541,8584.96,7880,5016.28,4676,1996.68,1880,846.84,609,1100.04,752,1032.48,938,1924.92,1504,2439.68,2031,17519.1,15996,202124,187733,137687,127733,56123.4,23434,1488.81,871,51571.6,21725,47645.9,20087,32596.8,14137,21957.7,9214,16774.7,6996,16141.3,6668,5420.01,2639,3534.82,1645,0.2046
2.34147e+06,1.94612e+06,987592,1.62383e+06,1.05443e+06,828747,566.791,470,1060.11,1084,479.506,596,615.878,638,209.259,351,572.156,312,788.322,582,1831.96,1529,5568.35,6509,5093.52,6330,4642.12,5818,3061.33,3607,2336.6,2480,2023.43,2226,273.07,278,627.999,340,1538.72,360,-504.017,185,733.305,353,-515.222,318,108.834,337,921.508,388,417.88,350,4650.12,7085,1655.08,2534,438.72,939,838.08,679,347.24,542,285.48,383,-25.68,291,626.36,613,930.12,625,918.96,786,1435.28,1088,1195.92,779,2416.68,1953,6186.84,9673,4482.92,6316,2428.65,1399,966.263,437,2070.6,1459,1888.95,1186,1582.44,667,1225.61,676,-490.962,399,942.638,401,1006.08,496,152.25,353,0.2922
2.29806e+06,2.20664e+06,598760,1.07009e+06,665746,496398,357.584,359,445.878,560,401.147,599,810.103,373,161.606,287,71.0813,241,835.922,425,1275.85,742,4325.81,2903,4296.75,2843,3655.37,2377,2403,1626,1899.38,1187,1095.17,885,93.8937,416,-738.078,110,1002.85,274,35.8975,281,788.707,467,739.634,455,641.383,537,-478.391,228,35,280,5044.2,4337,1619,1461,852.64,667,574.12,606,595.84,436,207.56,352,313.16,314,718.88,615,802.96,597,633.4,507,999.88,613,937,784,1600.8,1209,7393.08,5972,4904.32,3986,1049.82,616,370.825,490,1957.03,660,1931.74,733,932.312,463,931.263,415,805.787,364,1387.92,395,451.413,426,730.362,345,0.3468
2.36466e+06,2.24759e+06,824815,1.21494e+06,761850,675089,668.472,483,8118.88,5357,5178.62,3398,3299.01,2376,2420.06,1389,1765.72,1324,1329.13,794,8805.26,5868,48139.3,31875,47335.9,31104,43125.4,28735,29588.1,19371,18675.3,12714,16414.7,10884,-788.915,216,824.086,283,216.837,317,72.3138,250,208.434,340,839.13,301,-283.549,287,-247.962,283,10.44,211,50695.5,44738,17166.8,15246,6725.16,5946,4881.92,4130,2984.96,2720,1494.72,1787,748.8,798,912.52,523,769.2,605,811.68,583,1112.48,873,1508.68,1093,6920.28,5851,71153.4,63165,48280.5,42233,17617.7,6773,1436.66,588,16278.5,6623,15683.8,6248,10477.9,4037,6977.42,2885,5070.27,2110,5994.71,2146,1751.66,993,1578.67,724,0.3541
1.72959e+06,1.72167e+06,921368,1.59905e+06,1.1819e+06,892620,1415.57,1019,64036.5,42240,36855.7,23927,27970.5,17817,17228.9,11229,14466.8,9519,7341.18,4908,77010.8,50502,395682,259288,379395,250568,353226,231635,237739,156571,150077,98700,130133,85783,120.142,324,887.166,295,630.074,339,832.282,278,-82.3775,377,340.819,312,-192.456,279,114.229,568,122.12,392,281557,243324,97131,83712,38561.4,33159,27871.9,23446,17135.6,14583,10026.1,8369,3468.72,2850,602.16,408,738.32,603,1086.36,918,2216.32,1669,3229.36,2532,33077.8,28338,386433,332483,266460,229561,157481,61754,4215.14,1669,142145,56320,131292,51745,88230.7,35053,59304.5,23361,45556.1,17829,41625.7,16310,15701.3,6044,9533.83,3860,0.4275
1.86023e+06,1.85984e+06,820292,1.31302e+06,1.04322e+06,820320,933.725,643,877.997,563,501.075,468,203.044,384,467.659,401,-128.403,164,880.653,612,1385.08,1084,2444.81,1628,1508.59,1530,1987.3,1652,1198.08,1186,971.869,818,1101.87,962,705.811,434,729.051,334,623.849,300,36.8312,290,49.8,325,847.015,344,152.512,358,208.537,313,459.96,368,3210.48,3290,1279.24,1669,1050.36,819,532.48,897,434.96,787,663.2,571,375.72,358,675.48,769,1072.72,1113,1431.72,1278,1802.68,1875,1809.64,1902,2465.64,2751,4145.48,4236,2857.76,2866,1540.88,496,245.262,344,869.4,492,954.975,511,930.912,508,1775.55,450,775.95,489,1603.26,715,275.625,316,135.975,258,0.4311
1.70843e+06,1.86599e+06,806366,1.79634e+06,1.30079e+06,761137,5584.98,4196,391274,303736,227069,171479,168117,126039,102952,77173,90681.6,68054,50925.4,39472,524201,406379,2.5025e+06,1.92809e+06,2.37684e+06,1.8449e+06,2.19334e+06,1.69041e+06,1.4653e+06,1.13431e+06,923420,717042,802242,621388,346.421,350,650.513,279,302.639,228,29.05,223,-352.231,144,505.574,320,-323.389,220,238.106,379,364.04,397,1.54716e+06,1.55939e+06,537427,541213,213668,216204,154197,150121,95442.6,93544,54152.2,52909,19698,19368,560.52,744,1269.92,1183,2890.36,2488,8110.68,7748,14396.6,14122,183593,184900,2.0965e+06,2.11003e+06,1.45843e+06,1.46531e+06,991957,454549,25445.6,11774,878958,408485,805286,371263,525808,245728,353096,162561,268105,123250,248398,115504,93392.9,43130,55622.7,25555,0.4823
