"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.69341e+06,1.81101e+06,594358,959054,778184,633381,228.119,446,240.125,517,409.169,520,345.206,361,-1.59375,265,211.331,223,209.95,266,667.941,610,2036.49,1423,1589.5,1078,1837.17,1340,1596.35,1237,1106.06,981,1412.43,1050,-7.6775,493,1911.28,519,404.936,615,517.816,318,1231.72,528,66.2962,302,633.29,341,269.128,352,-37.08,242,1191.64,875,482.36,629,983.84,595,179.44,391,324.84,350,250.4,320,46.28,336,246.28,267,546.88,403,574.56,538,473.36,572,554.76,604,1040.24,1002,641.28,774,767.64,647,1124.72,530,895.125,354,721.612,403,1395.54,934,3520.39,1865,3791.55,1732,3022.51,1665,4068.57,1885,767.55,613,1067.15,497,0.014
1.96008e+06,1.41913e+06,559627,1.06608e+06,693494,467626,2510.74,1387,29442,14305,19191.7,9174,16098.6,7794,11003,5431,10979,5467,4571.57,2226,15080.9,7388,46777.7,22782,47359.2,23075,52101.7,25554,70545.2,34423,52923.4,25941,53147,25938,107723,26813,134611,33293,127813,32111,99434.9,24576,75605.2,18700,48329.4,12041,44246.2,11046,22563.9,5498,-105.44,312,18343.9,12278,27945.8,18235,17699,11618,15631.3,10346,12152.8,7942,8527.68,5304,3613.32,2448,-46.84,381,637.48,539,501.56,474,836.8,595,1485.2,964,3021.92,2028,10616.8,6865,10322.7,6997,27325.8,8023,74428,22252,42305.1,12412,122952,36242,468245,138814,425053,125148,391720,114649,425887,125869,198668,58564,142532,42048,0.1302
1.24332e+06,1.23051e+06,519365,971866,709185,494303,2235.66,1852,38002.8,29473,24726.2,18580,20405.7,14898,14091.2,10376,12856.9,9895,5443.13,4053,21241.1,16164,75256.2,58101,75797,58638,81513.1,62488,96697.4,74248,71637,55621,70257.5,54216,95001.4,35693,117748,44198,111301,41780,86828.4,32325,65331.2,24497,42160.4,15972,39128.2,14652,19837.3,7176,123.52,314,27927.4,27999,31778.1,31952,18979.9,18991,16853,16337,12998.9,12561,8947.64,8748,3535.6,3652,-84.2,265,617.72,537,405.48,644,975.28,1148,1247.8,1230,4160.36,3999,19108.4,19026,18859.4,18664,38338.8,17282,66398.6,30594,48816.2,22520,120128,54922,427040,197871,385051,175728,353776,161297,384767,177095,178592,81858,126570,58889,0.1771
1.50096e+06,1.72581e+06,493284,709445,589212,523013,542.725,399,549.419,561,427.975,428,342.603,353,440.778,579,626.397,379,305.203,398,796.397,1041,2466.54,2170,2444.39,1926,2459.79,1787,2102.16,1953,1551.52,1353,1497.01,1160,1378.94,1016,1479.16,748,1796.64,825,1509.87,634,589.404,386,831.867,377,392.071,364,830.726,447,-12.12,269,1388.28,1382,894.28,862,265.44,398,649.12,668,367.88,455,150.04,244,-292.88,163,391.52,430,269.76,568,403.64,415,713.96,839,1071.64,795,1215.64,944,1084.48,1308,777.96,1028,824.95,594,948.15,533,948.5,509,2436.79,1078,6305.6,3196,5184.46,2637,4724.65,2439,5717.25,2792,1945.12,1551,2373.79,1054,0.2266
2.18293e+06,1.89427e+06,714561,1.21604e+06,758304,578822,1068.4,655,2827.68,1798,1788.77,995,1041.36,668,663.584,727,557.706,627,682.603,684,2194.43,1842,7005.97,5113,7173.89,5358,7657.07,5279,6791.13,4835,4987.91,3483,4665.44,3164,3892.91,1463,5479.76,1765,5758.12,1795,3762.6,1216,1785.02,946,2388.43,768,483.475,538,739.011,466,171.6,274,2824.2,3055,1640.68,1719,1098.8,1121,1087.6,1168,962.12,873,457.24,590,25.12,220,658.12,703,669.48,828,1034.92,1011,1107.4,1417,1117.08,1347,2092.76,2320,2627.12,2581,2024.2,2384,5363.66,3444,3639.12,1599,6563.55,4251,10019,4679,20234.7,8222,18850.3,7199,17661.1,6514,17374.3,6818,7958.12,3121,6065.59,2432,0.3275
1.76558e+06,1.96598e+06,917879,1.31636e+06,933606,842315,388.184,496,7521.7,5239,4269.44,3146,3820.01,2522,2466.7,1853,2494.86,1615,1148.14,912,4380.58,3114,16893,11504,17308,11877,17728,12214,19404.4,13327,13486.5,9394,13883.2,9532,16041.8,5619,20394.9,6919,20022.5,6583,14610.7,4917,11573.2,3979,7267.48,2452,6696.85,2440,3376.85,1617,307.8,330,6863.92,6014,6838.32,6114,4077.36,3556,3752.8,3215,2718.32,2437,1986.64,1684,392.32,812,623.64,491,745.16,578,647.64,552,1192.12,735,828.28,864,2125.68,1566,5161.24,4504,4812,3996,8143.45,3241,10868.5,4610,9306.85,3961,20963.9,8772,68379.1,28388,61301.3,25324,56905.1,23411,62399.3,25742,28480.1,11947,21168.1,8403,0.4095
2.08583e+06,1.99057e+06,875968,1.377e+06,890737,717417,576.725,345,201.822,435,748.425,587,10.8906,233,-238.638,233,388.663,430,358.222,343,1465.98,1156,2784.92,1713,2658,1671,2462.24,1654,1997.98,1184,1416.05,790,906.791,804,1240.54,691,2474.33,642,1273.43,517,949.001,412,968.818,358,50.5262,387,1005.23,484,-755.3,382,41.4,366,1171.36,1007,1131.6,720,540.72,456,389.16,374,190.16,510,52.52,276,-121.56,254,336.32,310,644.12,545,504.44,588,1168.76,890,1204.4,898,1702.4,1248,1778.8,1174,1051.6,858,1374.62,531,951.037,550,1856.57,777,2043.21,914,6520.59,2780,5583.02,2238,5194.09,2164,5712.44,2391,1228.76,1071,1753.41,762,0.4416
1.45598e+06,1.53011e+06,690046,1.09917e+06,845599,691680,417.35,459,5711.52,3616,3210.66,2572,2267.43,1813,2108.69,1313,1963.77,1399,1274.04,838,3092.94,2458,11956.2,8570,12036.1,8935,13161.1,9072,13641.5,10099,9980.81,7045,9598.78,6894,10570,4133,13038.2,4599,13159.5,4387,10137.9,3436,7440.53,2632,4931.24,1777,3939.8,1715,3185.75,1012,-255.68,161,4676.2,4542,4634,4278,2767.08,2631,1802.96,1796,1858.64,1590,958.68,1187,625.76,583,247.6,327,670.84,509,450.52,429,789.56,616,686.68,716,1293.08,1117,3817.88,3347,3169.6,2985,5574.36,2487,7278.25,3236,7558.25,3009,15490.7,6690,48744.4,21091,43822,18800,39889.5,16900,43132.7,18704,20114.7,8785,13833.1,6169,0.4731
1.30279e+06,1.29158e+06,704592,1.19733e+06,815779,648928,724.891,600,9388.09,6292,6139.82,4118,5069.19,3175,3392.72,2248,2908.65,2058,1452.38,919,5925.62,4037,21962,14798,22893.4,15399,23525.9,15650,25243.6,16819,17509.9,12182,17502.6,11967,19815.6,6892,25670.6,8645,25458.2,8340,18775.1,6455,15091.6,4945,9739.01,3163,8508.75,2914,4945.55,1582,114.24,343,7349.96,6515,7830.04,6851,4452.32,3942,3929.44,3315,3016.76,2656,2192,1798,1072.52,895,604.28,471,315,441,557.96,400,706.32,578,1049.64,713,1939.8,1541,5628.72,4924,4903.36,4367,11834.3,4721,15430.5,5875,14157.8,5624,29585,12180,96911.1,39388,87146.6,34902,78844.7,31905,85812.5,34429,40232.1,15950,28439.2,11581,0.5446
1.49718e+06,1.55119e+06,805682,1.34711e+06,1.05703e+06,847112,1467.63,1221,15439.9,11100,10150.4,7442,8491.5,5757,5656.7,4148,6054.87,4146,3069.56,2156,8109.96,5909,22571.2,16218,23337.4,17243,26080,18892,36825.2,27015,28030.9,20559,27902.1,20259,64586.7,23047,80198.8,28585,75385.2,27387,59267.9,21336,44831.2,16211,28371.3,10571,27301.3,9697,13942.3,4681,227.4,358,11421,10621,17686.9,16881,10889.1,10569,10693.5,9569,7865.68,7355,5743.56,5235,2535.52,2270,704.76,571,387.2,549,504.32,623,1000.44,862,1311.44,1087,2250.6,1949,6176,5901,6265.32,5946,12383.2,5215,41086.1,17976,20737.3,8802,64176.3,27569,257067,111553,234294,100233,215902,92052,234037,101511,110310,47256,78176.2,33920,0.5732
