"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.92893e+06,2.06734e+06,492076,486355,575379,799191,5442.94,6554,294.009,286,240.969,353,-242.653,355,24.7156,290,-294.766,183,3763.82,4149,2348.16,3052,942.116,1092,427.797,826,283.869,556,-23.6156,233,76.8625,203,-25.7469,176,2151.36,839,4905.3,1605,3925.48,1233,3032.3,1063,2507.12,888,1511.33,584,742.539,704,1091.14,506,-129.375,135,706.25,750,188.175,578,228.55,578,65.9,431,327.125,399,41.225,301,111.975,323,19.225,319,97.725,527,519.65,1054,2516,3932,1971.43,3086,1839.58,3047,884,1431,452.275,1004,-749.787,116,472.237,196,95.725,163,200.2,300,641.725,389,508.9,369,729.662,419,666.312,509,183.925,286,-398.387,239,0.0236
1.78006e+06,1.92874e+06,1.06575e+06,1.11643e+06,1.59221e+06,2.02782e+06,647500,822323,2053.46,2265,1056.69,1363,829.159,1024,554.297,766,496.616,647,398665,505558,281339,357938,63347.8,80389,31502.8,40388,17349.5,22286,6912.5,8157,3782.11,4649,3411.82,4030,65800.8,25899,119232,47353,106608,42577,82486.4,32829,71047.6,27819,47588.5,19200,41880.9,16674,20406.8,7990,103.625,430,20809.9,36155,10876.4,18470,7673.45,13664,7386.1,12360,6158.83,10051,4484.73,7224,1859.38,3152,486.9,732,2170.88,3543,50165.2,86936,258221,445113,192719,332675,181673,313105,55493.6,95871,27940.9,48087,153.212,273,3851.57,2023,832.212,370,596.575,471,14998.5,7025,18309.5,8933,16338.4,8040,18446.5,9025,9914.19,5025,7276.94,3437,0.0257
1.50597e+06,1.72044e+06,577331,630306,907231,1.10336e+06,414486,545963,1853.57,2593,1353.17,1684,1226.05,1419,845.075,1312,1013.31,1311,255447,335923,181160,238618,40973.9,53811,20750.3,27671,11990.4,15704,5456.17,7236,4140.78,5239,3876.12,4913,176285,72645,325244,133561,293173,120602,229096,93765,192994,78567,133588,54519,116691,47684,58808.8,23582,146.55,345,13876.8,24749,19721.4,34506,17331.1,30834,17833.8,29903,15256.4,25783,10781.5,18171,4836.45,8268,489.55,824,1674.22,3079,30755.3,54755,156813,278231,117322,208419,110489,196645,34852.6,62239,17779,31417,876.837,682,10337.5,5397,1012.81,511,1846.95,748,38061.4,19515,52231.9,25973,45187.6,22702,49907,25436,26640.1,13440,19275.7,9675,0.0806
2.29545e+06,2.33394e+06,912860,951339,1.12592e+06,1.42276e+06,173592,184986,667.116,877,537.969,495,565.606,474,568.872,539,38.9469,282,106929,113434,75840.7,80874,17339.3,18113,8595.37,9298,4986.51,5044,1804.93,1964,1564.58,1538,1033.9,1285,71510.7,24376,128369,44084,114953,39570,91105.2,30805,77431.8,25890,52975.1,18027,45399.4,15491,22620.4,7647,144.6,315,5674.23,8048,7751.52,11255,6799.15,9815,7079.2,9850,5752.95,8088,4061.6,6040,1626.9,2569,250.1,384,739.95,984,13135.8,18716,66398.4,95145,49749.6,71423,47026.3,67445,14565.2,20944,7300.5,10575,228.812,215,4079.86,1726,922.775,385,884.188,445,14822.4,6329,20901.7,8549,18691.4,7557,18685.7,8320,10937.8,4705,7201.25,3095,0.2063
2.37342e+06,2.1687e+06,1.02136e+06,981028,916718,1.30561e+06,3425.23,3359,198.653,329,130.213,309,207.9,287,-61.4969,256,-104.019,253,2222.41,2314,1275.07,1674,796.881,680,619.094,677,345.297,444,178.681,454,253.997,372,348.116,322,1460.28,652,1389.11,685,1733.77,625,649.371,588,2366.02,764,556.204,408,326.812,330,613.37,389,343.875,306,766.15,710,292.7,451,205.875,432,420.5,623,134.875,290,97.375,295,-5.2,296,212.05,397,287.1,424,720.35,1090,1521.47,2182,1502.83,1809,1791.88,2145,1059.9,1375,616.075,784,408.188,327,969.85,337,344.837,361,216.387,335,603.662,316,861.875,348,822.237,289,686.7,392,-64.6625,338,-19.075,484,0.4144
1.70773e+06,1.58365e+06,904093,959639,1.23186e+06,1.51591e+06,13622.3,15061,103.503,263,409.922,405,-14.4031,308,588.603,525,140.972,290,8626.72,9306,6467.93,6777,1632.06,1828,805.853,1111,852.294,679,238.872,348,86.1781,371,107.697,482,2004.76,708,2457.21,930,3315.85,967,1938.78,913,1365.14,592,541.367,596,999.943,410,-205.114,255,-46.25,241,1025.22,1447,585.325,892,193.775,482,259.675,426,312.15,468,49.9,247,221.4,290,267.45,555,188.85,624,1380.2,1999,5524.77,7970,4306.48,6173,4262.48,6038,1696.58,2446,1123.22,1492,-336.087,198,257.425,331,15.4875,203,396.375,321,283.5,540,522.812,405,677.513,357,31.4125,344,1089.29,501,636.125,427,0.4637
1.64397e+06,1.81267e+06,742821,848315,1.22018e+06,1.41067e+06,153825,188904,209.688,680,597.163,563,643.122,572,-164.863,238,-194.116,167,94661.7,115850,67147.8,82426,15227.7,18561,7685.56,9410,4197.88,5145,1426.56,2059,955.316,1385,824.931,1139,33321.8,13159,61197.9,23695,56691.8,22119,45470.9,17463,39325,14348,25919.9,9797,23059.3,8546,10295.5,4278,346.95,367,5066.2,8199,4572.05,6994,3483.05,6032,3404.62,5687,3287.95,5040,2215.93,3626,1141.58,1491,282.375,424,938.825,1186,11613.1,19158,58982.5,97489,44285.4,73453,41911.8,69001,12912.3,21681,6507.1,10697,355.425,210,2636.02,969,922.688,272,552.388,251,7279.48,3582,9785.83,4512,8111.86,4031,10592.7,4895,5624.15,2426,4120.29,2103,0.528
1.82826e+06,1.55187e+06,779334,726863,664628,938254,3138.3,3481,21.3125,340,375.925,434,487.472,435,-161.941,227,294.834,360,2538.04,2303,2036.72,1718,336.359,753,56.1,388,282.872,527,379.397,330,13.4062,279,-22.1719,319,2312.48,969,4559.6,1552,4610.96,1404,3619.11,1167,3193.01,871,2328.98,616,2551.73,804,2213.51,585,377.875,350,478.675,558,507.475,589,126.275,397,262.9,492,318.525,448,143.05,465,21.525,267,71.475,376,546.375,532,436.2,807,2008.62,2455,1881.95,1896,1444.43,1900,814.95,1124,660.725,667,738.237,388,289.625,402,647.5,253,-122.588,254,1323.7,520,634.112,514,267.663,321,832.65,551,629.212,408,27.825,368,0.5289
1.87498e+06,1.80374e+06,944582,1.0701e+06,1.36285e+06,1.59742e+06,318987,354171,878.213,879,692.45,713,491.391,807,490.222,454,624.456,491,196512,217642,139146,154039,31194.6,34524,15784.1,17517,8823.62,9529,3369.99,3709,2114.75,2309,1594.18,1817,35013.7,12428,63876.4,22495,57371.1,20244,45539.2,15841,37547.3,13003,26753,9399,22570.7,8063,10734.9,3921,88.65,271,10039.4,14966,5376.15,8394,3976.45,6050,4102.1,5945,3365.93,4800,2468.62,3443,1204.65,1587,405.45,688,1208.25,1863,23945.2,36015,122460,183405,91560.6,136858,86534.9,128980,26687.3,39833,13585.3,20038,-671.912,169,3186.93,1146,60.4625,226,400.925,276,8747.99,3487,9559.2,4228,8867.34,3957,10354.7,4377,4712.75,2326,4116.26,1676,0.6126
2.52886e+06,1.90177e+06,1.1054e+06,1.05992e+06,973807,1.40118e+06,497908,452830,1824.28,1757,1150.84,1306,1468.02,1131,100.409,862,735.625,753,306812,279173,216673,197202,48740.8,44465,24445.8,22374,13751.2,12233,5906.9,5547,4124.79,3812,3592.63,3369,215104,63868,395259,117577,351277,104454,273072,80805,233184,68601,161156,47733,139258,40852,66906.7,19923,25.65,314,17067.7,20541,24455.4,30109,21595.1,26727,20937.4,25627,18538.7,22343,13048,15671,5531.4,6732,464.55,536,2262,2334,39950.3,48214,202195,248742,151449,185528,142393,174441,44003.8,54151,22287.8,27217,604.013,329,11218.1,3997,35.875,341,334.775,426,47104.9,16265,61011.5,21780,52052.1,18588,58993.8,20885,32962.4,11540,22724,8221,0.6744
