"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B1-H","B10-A","B10-H","B11-A","B11-H","B12-A","B12-H","B13-A","B13-H","B14-A","B14-H","B2-A","B2-H","B3-A","B3-H","B4-A","B4-H","B5-A","B5-H","B6-A","B6-H","B7-A","B7-H","B8-A","B8-H","B9-A","B9-H","R1-A","R1-H","R2-A","R2-H","R3-A","R3-H","R4-A","R4-H","R5-A","R5-H","R6-A","R6-H","R7-A","R7-H","R8-A","R8-H","V1-A","V1-H","V10-A","V10-H","V11-A","V11-H","V12-A","V12-H","V13-A","V13-H","V14-A","V14-H","V15-A","V15-H","V16-A","V16-H","V2-A","V2-H","V3-A","V3-H","V4-A","V4-H","V5-A","V5-H","V6-A","V6-H","V7-A","V7-H","V8-A","V8-H","V9-A","V9-H","YG1-A","YG1-H","YG10-A","YG10-H","YG2-A","YG2-H","YG3-A","YG3-H","YG4-A","YG4-H","YG5-A","YG5-H","YG6-A","YG6-H","YG7-A","YG7-H","YG8-A","YG8-H","YG9-A","YG9-H","Time"
1.66008e+06,1.65531e+06,735602,1.10884e+06,820255,716149,3105.58,2256,3908.41,2873,2571.57,1791,1972.21,1508,1049.7,1031,1157.33,898,2495.71,1809,3246.84,2026,2027.14,1215,4094.4,2778,8093.17,5588,10944.5,7969,7736.38,5615,7655.9,5320,2713.37,1177,3752.22,1159,3949.24,1188,2147.42,763,1403.63,796,995.378,627,1164.7,458,1561.33,463,796.8,879,25199.8,23233,24539.1,22828,12880.4,12156,10928.7,9992,7970.36,7301,5290.8,4761,2143.32,1934,8183.56,7329,16714.3,15409,12984.7,12137,8700.32,8035,6133.08,5870,6347.92,5701,4242,4001,8982.76,8144,6991.6,3228,11749.1,4998,33582.8,14488,84699,35377,117802,50097,92255.4,39006,77545,32636,79270.6,33763,33977.8,14398,21912.4,9231,0.1248
1.41887e+06,1.51998e+06,570868,851454,665163,575674,170,237,-172.922,201,293.569,323,-93.7656,272,153.053,265,121.497,315,382.181,338,669.534,670,487.103,410,730.681,419,304.353,512,534.916,489,575.184,414,867.372,592,-722.307,190,105.721,253,702.699,310,-94.9313,124,-239.351,372,-713.385,260,-888.1,141,667.32,360,468.04,335,1426.52,1330,1179.4,1206,841.08,696,509.96,464,702.88,645,-74.12,167,240.52,312,456.48,482,1037.96,1176,1189.36,1276,974.6,952,1205.56,1202,1267.04,1104,990.96,976,650.56,603,332.5,314,119.787,394,1300.6,636,2788.71,1473,4380.25,1922,3366.74,1744,3219.47,1526,2804.55,1442,1686.56,695,499.625,472,0.1645
1.38133e+06,1.46646e+06,455298,725429,551814,464217,933.3,616,175.631,232,-10.4125,267,152.522,290,19.4969,272,204.797,262,358.913,376,999.016,467,-25.7125,302,401.147,433,545.009,557,264.881,317,419.369,429,422.344,311,1219.06,424,165.896,234,-221.714,211,-356.9,202,473.723,284,592.516,502,946.926,412,-58.2038,337,161.24,223,1202.88,1744,815.48,1376,24.04,499,523.6,820,364.92,456,239.92,479,-277.84,176,727.76,561,931.04,1287,528,1023,872,814,622.52,645,820.16,844,751.08,716,706.92,909,160.912,302,1116.06,451,1673.61,958,2274.39,1793,3014.72,2414,2838.76,1906,1765.49,1392,1906.45,1504,1208.9,688,426.913,527,0.2837
2.15922e+06,2.15635e+06,1.07407e+06,1.81659e+06,1.14826e+06,902198,193.8,417,49.0875,245,-217.175,336,352.059,406,-235.45,242,37.4,184,165.431,408,1054.11,671,801.763,566,189.444,286,961.881,688,592.45,459,79.3688,322,-56.6313,193,506.922,386,137.884,219,-337.395,204,-255.64,179,349.949,260,-521.24,461,440.834,430,-26.6637,165,220.28,450,1535,1071,1202.76,1001,425.96,494,930.52,600,160.96,304,361.68,378,213.56,219,851.28,588,1549.92,1116,1171.68,966,1663.04,1097,1428.96,918,1702.36,1258,1350.52,941,1112.6,764,402.062,375,24.0625,265,2026.15,663,2444.84,1128,3199.61,1184,2451.49,1114,2912.88,1322,2185.4,961,895.125,702,880.337,592,0.3434
1.36367e+06,1.44594e+06,860581,1.27513e+06,935686,807744,743.538,692,279.172,356,848.513,527,115.122,272,296.438,321,271.575,398,995.138,612,1124.12,821,719.897,570,545.116,593,609.875,613,1037.53,828,580.763,563,658.856,705,103.646,363,231.57,261,322.455,215,-210.094,278,915.698,316,395.184,383,-203.765,258,626.65,587,315.56,418,2965.44,2650,2237.44,2019,1040.08,1063,1286.92,1270,703.52,746,717.72,618,404.24,466,1495.2,1381,2650.36,2430,2366.12,1936,2052.36,1788,1659.24,1423,1834.04,1446,1472.56,1405,1350.68,1150,670.337,395,604.712,597,2933.7,1394,7198.27,2830,10055.7,4192,7978.77,3185,6484.19,2636,6892.73,2762,2801.57,1244,1119.91,832,0.3721
1.39631e+06,1.61236e+06,481797,680943,555491,533874,578.638,607,251.334,412,282.253,476,529.338,454,363.641,331,101.734,359,760.113,564,864.131,800,623.847,427,1173.64,729,876.191,655,1403.24,1013,825.403,652,810.475,762,184.571,422,648.541,230,1286.71,274,534.312,236,118.794,515,-482.749,486,45.9613,354,-180.629,281,227.72,383,2928.68,2944,2459.2,2475,1213.24,1477,1021,1144,767.48,716,337.12,569,188.28,371,929.56,1161,2490.24,2767,1733.2,2055,1702.24,1601,1271.12,1369,1565,1732,857.08,1120,1479.92,1556,717.325,430,1054.9,918,2790.81,1587,7253.66,3732,9658.08,4980,7824.77,3898,6775.82,3267,6935.34,3374,3187.19,1482,1791.47,1110,0.5712
2.2497e+06,1.87915e+06,1.0702e+06,1.64304e+06,940370,788479,3801.04,2260,4872.15,2641,2879.16,1737,2207.56,1433,1333.07,967,1687.41,1120,3578.13,2169,3750.09,2261,2552.55,1394,4234.81,2731,8992.95,5500,11191.8,6844,8166.75,5089,7880.46,4880,3748.18,1220,4214.12,1266,3174.02,1335,2956.36,947,1716.54,660,1300.19,771,736.21,364,661.614,464,1277.28,1053,29564.2,23412,28580.8,22407,14953.1,11994,12610.3,9991,9416.92,7278,5738,4591,2552.04,1926,10599.5,8516,22726.6,17917,17912.3,13895,12594,9599,8758.56,6668,8390.12,6563,5872.64,4684,10487.8,8316,8526.79,3035,11634.1,4280,36903.1,13518,89768.8,32600,126173,46036,97153.5,35376,83225.5,30286,84251.6,30633,36169,13079,23416.8,8979,0.6049
1.85239e+06,1.66368e+06,879082,1.26631e+06,810806,759729,2706.19,1784,2178.18,1448,1484.31,1112,852.391,667,1147.82,602,392.434,601,2293.88,1761,2447.57,1712,2011.84,1086,2042.55,1335,4009.72,2706,5567.61,3737,3872.18,2646,3670.99,2610,1746.11,816,1752.65,737,2384.18,733,655.078,431,933.646,485,655.492,402,453.802,447,-667.631,190,904.88,719,12968.8,11547,11882.5,10931,6659.72,5982,5705.92,4983,4268.52,3662,2404.88,2159,773.04,867,4799.44,4316,9807.76,8811,7848.64,7211,5781.84,5287,4333.76,3830,4636.92,4200,3196.92,2695,4929.48,4219,3558.19,1468,5602.19,2221,15902.3,6617,39343.9,16553,55956.5,23619,43621.1,18345,36463.3,15244,37047.5,15652,15839.3,6588,10020.1,4431,0.9095
1.52906e+06,1.58475e+06,754190,1.05528e+06,787985,728221,638.456,691,726.006,770,463.728,461,457.406,435,157.941,326,223.178,352,767.869,647,733.072,552,697.903,430,492.894,530,1544.88,1059,1695.86,1232,989.347,873,1050.39,955,1421.27,456,451.416,268,483.475,306,484.72,318,106.344,337,461.065,515,470.506,316,-210.716,398,426.64,417,3646.36,3361,3142.36,2843,1674.76,1547,1546.56,1435,1206.44,1083,558.08,647,268.4,386,1619.16,1512,3409.6,2720,2226,2278,2407.6,1940,1763,1410,1630.32,1499,1386.56,1320,1523.48,1559,509.075,444,1301.91,543,4851.88,1873,9741.72,4202,13955,5906,11197,4584,9404.33,3994,9767.71,4168,3709.21,1792,2880.85,1203,0.9307
2.04604e+06,2.12501e+06,478996,763822,547015,450127,8634.41,6079,10982.2,7804,6958.74,4859,5663.55,3954,4322.78,2967,3973.7,2793,6995.39,4909,8454.95,5655,4274.49,2916,10396.4,7097,21909.2,15524,29032.2,20826,21563.2,15136,20878.2,14593,8401.05,3362,10592.7,3594,8868.45,3249,6835.98,2403,5209.6,1689,3309.11,1238,2514.48,876,954.292,533,1858.4,2041,65518.4,59354,63489,57417,33599.4,30523,29179.1,25486,20519.6,18257,13224,11862,5322.52,4530,20302.6,18073,43544.6,39136,34044.8,30736,23202.8,20716,16185.1,14270,14861.4,13074,10331.6,9425,23330.5,21035,22256.8,9359,31982.3,13591,100732,42712,248807,104258,342267,145615,265584,111040,223873,93262,228212,96260,96389.4,40495,62747.2,26533,1.1023
