"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
951.363,404.441,675.431,858.819,161.394,906.578,188.116,539.803,2449.54,2803.78,2684.03,2396.2,1436.82,1253.48,617.727,533.586,683.712,723.864,761.214,-248.896,800.431,-14.7325,505.12,1357.2,637.4,102.64,-63.96,286.92,551.44,230.48,431.12,998.44,1034.24,721.84,1068.12,1531.68,1480.88,1191.16,1541.66,-635.513,1057,1148,523.425,782.075,671.562,361.375,-154.525,607.162
501.713,194.172,461.603,365.234,45.05,386.803,602.119,981.803,1436.87,1683.27,1583.55,1050.92,701.303,747.681,-789.122,-163.199,-172.121,210.924,166.622,64.1175,-496.547,-577.68,459.04,963.48,740.8,284.6,204.28,9.24,-105.28,59.16,131.72,437.24,405.72,912.32,897,1306.04,1282.96,693.8,915.075,743.4,750.662,356.475,340.9,277.288,-455.35,1096.03,55.3875,852.075
233.697,215.581,439.503,168.3,111.881,-18.5938,672.031,336.759,1101.07,1572.98,1143.41,972.4,588.253,92.8094,863.511,493.954,455.566,391.967,1194.27,-177.931,102.505,71.795,427.2,895.68,475.32,442.2,624.64,354.68,349.12,458.12,534,659.44,299.72,914.2,686.84,1244.64,893.12,937.44,-246.575,-266.875,275.8,452.812,611.013,891.975,350.438,228.988,593.513,-140.35
285.547,349.403,382.659,-237.947,201.609,433.181,263.872,279.278,1208.43,1628.92,1498.92,1542.17,553.403,1147.23,773.041,343.413,224.411,-3.42375,1268.76,370.284,-185.194,-254.914,205.04,779.64,377.52,235.84,262.68,160.08,-23.32,337.12,542,655.6,906.64,883.84,777.6,1184.4,1093.68,522.16,225.837,-58.975,746.287,236.075,357.262,868.787,229.6,779.625,-121.713,61.8625
1090.76,898.291,-136.956,297.872,319.122,309.241,315.828,1040.13,3470.76,2988.6,3533.13,1942.3,1805.4,1306.45,-466.667,297.451,-346.318,168.179,-173.885,-307.93,451.416,-158.322,98.12,1603.64,1338.36,301.64,626.88,224.08,269.24,277.72,638.84,780.08,409.56,1085.56,1089,1315,1676.48,949.72,2109.1,-314.212,767.55,2122.31,1601.07,464.887,829.587,773.412,78.4,1198.14
127.181,554.359,675.803,694.663,66.5656,446.781,376.869,510.903,2833.63,3097.24,2805.8,2167.93,1389.38,1492.97,848.986,-416.971,46.9987,-106.966,-281.266,-235.305,635.365,1049.95,265.48,1312.24,438.24,93.72,84.52,314.68,-120.92,152.52,81.64,297.76,342.32,1000.84,663.08,1061.64,1181.44,1220.24,958.388,128.625,1226.05,1821.4,721.875,880.775,926.45,41.125,478.1,-140.438
-271.628,38.3031,219.672,-9.9875,51,352.113,295.959,634.1,1124.6,1545.19,871.463,270.513,535.022,452.625,200.238,-214.244,247.755,-625.094,138.61,49.5925,200.341,-13.0725,359.2,644,508.08,126.36,-107.84,-50.04,58.24,-6.32,363.6,718.96,443.56,362.24,542.12,773.56,786.12,677.88,358.75,1418.9,868.263,80.4125,355.075,231.087,639.362,100.45,-455.875,-410.637
1351.66,1018.35,500.225,866.15,-31.6094,615.188,1574.09,2687.28,2500.28,2261,1906.87,1870.05,1215.61,1479.96,3012.8,3866.76,3250.18,2362.59,2579.54,654.87,1077.44,776.984,1128.04,4064.76,2754.24,1777.76,1908.36,2316.76,1643.4,906.48,2731.88,2834.48,3003,3884.92,3532.92,4789.28,4270.88,3554.28,1140.91,401.538,1948.8,1018.5,2461.55,2065,2513,3001.25,1280.82,1485.84
1204.98,802.294,513.931,-197.944,-190.984,-17.9031,389.194,1352.3,2571.14,2114.32,2327.3,1605.28,1253.17,1403.88,711.517,217.979,1051.09,516.986,-145.561,164.651,502.772,310.939,133.72,1851.2,834.96,510.56,417.64,964.84,633.6,450,309.6,583.72,1171.08,1464.12,1036.76,1895.72,2000.48,1646.92,1313.29,267.487,735.7,1510.51,-21.6125,711.55,708.138,1000.3,1665.56,1138.64
532.1,738.384,198.9,240.284,554.466,195.022,459.266,1142.03,2349.56,2655.19,2322.89,1742.66,1218.26,1030.2,720.44,658.397,-88.81,-69.2012,598.119,976.287,-93.375,713.592,273.56,977.4,640.24,249.32,636.76,72.8,214.92,-163.92,479.88,652.48,501.92,738.52,767.28,1046.4,1456.52,837.24,1382.32,999.775,2023.44,1392.82,1064.7,1251.16,552.737,681.8,527.275,-118.912
