"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
-153.159,307.275,195.553,-310.356,589.103,36.3906,523.228,1191.01,1479.37,1174.12,635.694,-11.1562,323.584,495.391,-140.062,-642.524,399.541,9.64875,1034.39,1288.26,1183.79,1101.41,-27.24,652,109.8,328,-3.28,261.64,217.08,279.04,385.4,474.12,553.8,1199.84,976.68,1031.04,969.92,679.76,9712.06,343.788,4619.74,3225.51,1563.54,1285.9,542.062,485.975,-961.275,521.5
176.109,167.291,232.847,167.503,368.634,284.591,555.847,1300.61,1971.26,1043.22,544.478,555.209,67.2562,-106.888,122.321,28.9462,186.231,141.619,131.451,170.357,254.81,252.009,85.64,372.12,308.2,259.28,29.4,12.08,-292.44,262.96,154.28,332.04,585.92,652.44,530.36,888,1210.12,633.92,12499.2,557.025,6108.2,4643.01,1905.4,1495.46,1267.44,1155.96,941.85,277.375
368.847,74.375,444.975,263.553,304.3,199.803,425.956,389.619,1733.26,766.913,748.903,421.866,113.209,441.256,-111.739,719.402,-415.311,-179.799,-994.444,-704.359,92.545,466.045,127.04,541.52,-58.72,14.28,55.2,267.2,-12.96,174.84,199.12,365.4,373.8,81.24,457.12,1001,552.72,112.96,10296,-189.087,4492.25,3463.16,1114.66,1094.01,1150.01,620.725,1226.4,888.65
403.325,107.631,-198.794,192.419,185.141,404.016,432.331,502.722,922.144,511.753,840.597,254.628,131.431,114.272,396.014,-119.105,1075.27,-119.624,-475.071,-233.126,-160.086,-627.169,93.64,332.12,452.6,280.88,-22.4,328.96,31.2,-354.96,500.6,591.56,264.4,370.32,767.76,1067.8,406.32,202.16,7903.52,-390.6,4080.3,3169.77,950.95,774.987,994,770.525,-568.312,117.25
169.628,267.962,437.909,405.556,-100.938,-5.3125,294.206,270.672,845.856,920.656,991.153,34.7438,147.741,278.375,-3.21625,-83.5187,51.6675,832.49,-392.901,-354.617,-98.6662,48.2437,52.28,685.32,643.04,-31.32,536.92,140.52,214.92,231.84,195.64,407.24,226.88,448.28,429.08,837.72,644.2,251.56,5435.15,747.513,3221.22,1533,1114.92,952.875,134.575,269.675,-72.0125,657.125
321.034,204.956,-354.503,285.866,-351.05,61.2,228.491,219.938,1239.41,745.716,711.822,157.622,-84.5219,354.344,5.91375,134.46,873.575,950.972,-429.94,-226.279,529.436,1071.32,66.52,589.8,506.96,140.96,390.08,-43.92,124.36,277.56,294.12,480.32,579.04,812.4,1151,945.44,702.32,607.72,8837.67,-151.025,4821.86,3137.31,1154.91,884.013,1376.2,666.662,-13.475,585.9
436.741,425.213,-123.569,127.606,75.5438,-124.684,936.647,366.244,1266.82,859.509,500.809,596.647,117.513,226.206,168.075,236.861,-763.496,-20.6462,103.439,275.145,-190.485,-469.261,75.44,786.88,359.12,-146.56,370.68,-223.6,-109.56,359.92,328.52,522.04,452.72,980.84,714.48,1036.8,639.24,994.88,7841.05,-192.062,3881.94,2890.74,1787.97,1563.54,692.825,890.662,-49.525,662.112
-41.8625,81.9188,2.86875,-640.847,603.394,134.778,460.594,968.363,2363.43,1090.18,915.716,230.562,548.038,-67.8938,-550.497,294.857,958.961,187.891,-683.401,350.675,-180.11,32.8887,33.64,237.28,647.72,-143.76,-172.64,189.28,195.68,196.04,336.12,294.88,680.28,705.04,700.24,1100.96,989,445.2,16733.6,-60.55,8045.36,6082.82,2095.97,1333.67,1423.45,613.025,-30.625,172.462
300.263,126.809,-163.731,21.1438,362.047,378.303,370.812,321.247,1100.96,572.422,956.144,116.184,188.116,7.17188,-219.431,-176.167,-89.7438,71.38,-109.041,581.622,196.295,105.721,221.2,726.04,218.16,408.56,224.16,25.8,88.52,384.84,417.2,747.16,306.4,1116.52,520.28,1049.44,1282.68,769.88,6807.85,-185.15,3153.24,2532.77,825.737,826,-617.4,630.263,-262.85,551.25
789.809,-203.15,432.384,360.241,736.95,410.763,375.169,631.869,1185.01,1513.96,752.728,671.447,521.103,-45.7406,515.119,256.677,-223.374,321.625,613.266,-72.4175,-682.883,57.8925,102.2,726.04,472.12,253.12,34.6,-0.48,68.32,212.2,473.52,457.32,428.48,1123,993.84,1315.84,1017.28,498.68,6384.7,-31.9375,3049.9,2702.26,698.775,962.675,-77.525,256.375,555.625,495.512
