"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
-298.456,308.709,-650.25,-200.759,946.05,361.675,274.284,674.316,751.613,973.25,866.681,422.503,105.453,-276.781,-236.861,286.661,-234.06,47.31,103.024,31.8512,448.511,817.239,245.32,351.16,73.44,-130.88,377.36,271.76,70.8,-293.36,453.52,639.24,242,575.2,824,1333.52,650.48,818.88,10568.2,-154,9694.74,8357.39,4867.89,2817.24,1597.22,1963.32,394.45,507.762
174.144,-530.241,-333.306,-262.278,-155.55,-33.2563,70.975,171.062,797.619,457.247,435.784,422.291,357.213,17.1594,169.839,900.446,261.969,265.496,46.48,28.4275,-354.617,621.462,365.56,452.44,251.76,-50.96,314.28,146.28,-400.36,67,62.92,536.36,287.84,619.04,772.68,744.92,841,750.76,10201.9,34.3,10212.7,8615.08,4110.75,2977.19,2234.66,2610.82,721.35,-159.95
583.684,-155.338,398.066,-19.975,496.878,96.6875,409.966,500.013,525.991,436.316,506.334,217.069,560.788,20.6125,65.3625,-1138.03,-503.395,-144.005,-77.2937,908.746,8.81875,-1396.79,234.56,504.48,599.56,124.08,343.28,-65.16,-220.64,-30.24,95.76,273.64,440.76,904.8,679.04,1036.36,1056.36,821.76,7679,479.762,6536.51,5598.69,3340.66,2400.39,1326.15,1197.17,638.837,551.425
428.613,-208.409,-374,246.5,32.4062,323.691,164.528,486.997,750.125,603.022,349.191,275.772,289.638,561.744,-50.9412,-307.723,408.256,925.139,676.242,783.312,-323.181,370.387,249.48,557,444.28,275,-25.68,-67,248.76,121.72,282.2,230.32,557.76,620.72,707.12,497.72,783.4,368.24,13793.7,48.5625,12942.2,10497.5,5935.21,3287.55,2119.51,2223.55,954.275,669.987
-78.0406,-264.138,106.038,144.5,401.838,-348.872,157.303,654.5,748.106,418.147,343.134,215.634,215.369,12.4844,235.512,-66.7113,179.902,656.011,262.073,810.184,-365.615,-186.957,161.04,728.04,363.6,-99.32,581,231.8,-149.68,176.72,559.24,626.56,516.76,1034.72,999.52,1383.88,925.16,843.6,5325.6,394.8,4638.11,3125.32,2776.46,1798.04,1746.67,1699.69,243.6,300.038
68.2656,-359.497,512.231,134.566,338.778,310.834,207.506,786.038,1207.37,768.719,617.525,215.847,225.516,788.694,606.626,-518.128,-597.393,-330.34,396.117,1099.65,-30.1912,362.814,-142.4,614.04,283.28,25.2,-65.64,153.08,-3.76,-291.56,96,848.96,918.4,883.2,966.2,1169.44,583.08,154.44,6616.49,140.613,5833.89,5258.75,3196.64,2617.04,2019.59,1147.3,1045.97,684.862
-18.3813,-245.172,428.4,262.384,162.722,-62.7406,665.338,724.041,1035.99,674.103,813.716,235.875,557.228,357.478,-325.879,43.8862,-341.856,283.86,-177.827,-449.652,-686.099,627.895,-26.32,668.48,344.04,410.96,426.48,-57.28,257.16,85.24,84.6,549.72,674.72,496.48,807.24,1115.2,687.6,507.96,13864.3,-40.425,12558.8,10344.1,5533.59,3923.76,2266.95,2212.26,431.55,1215.46
422.397,350.997,-214.784,336.228,-377.825,-274.603,31.2375,395.728,1096.55,1151.43,499.269,95.2531,129.147,72.8344,247.755,-203.143,450.69,702.076,680.392,558.486,-216.319,641.59,83.76,591.36,350.92,372.08,144.48,-3.4,-116.8,50.04,157.44,125.76,693.32,871.36,769.84,872.76,918.08,494.4,13075.8,639.975,13005.3,11584.1,5607.7,3792.77,2737.88,3198.21,-114.275,60.025
385.369,275.825,-404.281,-113.741,70.0188,298.297,476.584,210.056,471.166,500.597,877.997,447.419,365.075,795.653,-416.452,413.34,474.864,-1068.21,767.439,559.628,206.462,-62.25,-1.6,60.08,52.52,-9.64,202.16,444.08,188.52,24.16,244.24,321.04,597.72,342.28,673,944.72,336.24,453.36,12082.4,525.962,10903.7,9981.91,4411.4,3556.88,2056.16,1931.82,524.125,999.425
610.034,346.269,586.128,313.172,95.0938,-79.2625,630.913,231.997,890.747,873.694,961.084,60.6688,375.328,358.222,-29.7762,290.915,-260.62,-225.552,-220.572,-303.469,-320.172,-224.515,134.68,115.16,449.92,-56.04,453.2,-136.64,-14.72,-9.36,36.2,294.96,587.08,290.4,320.2,670.76,631.76,483.68,16553.6,-311.237,15503.4,13534.1,6961.32,4272.54,3074.05,3033.1,473.375,1397.46
350.678,243.312,-154.275,149.228,-78.4125,26.8281,164.847,280.978,328.259,673.891,366.35,235.609,329.853,427.816,1207.34,-180.11,-414.481,-270.788,115.37,-932.401,-230.74,406.596,324.76,758.6,-65.44,156.68,54.72,117.84,463.96,819.24,333.04,255.12,572.68,296.6,165.08,516.6,607.56,261.36,5651.89,-703.675,4670.75,4532.94,1825.16,1763.39,788.025,771.575,301,1101.62
418.678,33.7875,602.809,428.825,171.753,104.444,196.988,594.841,799.425,842.244,800.434,688.606,357.691,232.209,26.3525,389.581,-35.3787,-268.609,237.691,-517.505,-167.971,374.849,84.68,569.56,77.84,118.08,-18.08,348.88,154.56,359.32,639.24,474.12,319.64,895.48,705.04,1227.72,905.48,791.4,14139.9,81.4625,12442.2,11235.5,6068.12,4022.2,2707.95,2485,1764.7,546.175
348.341,442.85,525.088,-44.3594,54.9844,-89.1438,92.9156,560.894,1160.14,1250.46,462.241,345.419,89.3563,-542.088,965.497,515.326,402.342,-447.059,-153.031,922.441,221.817,42.0187,-204.68,782.32,351.64,178.52,17.76,166.96,168.16,219.2,424.64,651.72,732.88,846.76,690.84,1431.92,621.72,884.76,7031.85,470.312,5722.32,4849.42,2176.12,2546.77,1241.01,1778.44,764.837,-151.113
455.812,288.947,-346.694,243.259,235.184,-386.378,214.997,682.922,914.175,787.312,462.4,475.309,412.463,380.747,-161.539,239.974,473.1,-387.402,802.195,484.72,-17.3263,63.1838,27.96,323.04,-163.44,-22.16,492.6,208.88,-22.4,190.08,383.08,648.76,517.04,841,778.64,696.36,634.52,293.96,8796.99,196,8586.02,6467.12,3243.1,1992.46,2093.44,1073.1,826.787,44.45
309.613,141.95,465.003,-58.8094,359.763,234.228,633.994,634.737,273.966,864.131,1033.23,553.775,881.078,377.453,555.477,-1045.49,567.616,862.785,-279.295,348.185,-992.057,427.969,132,708.44,144.64,432.6,-8.56,53.28,41.12,189.84,75.16,991.6,669.44,1059,1153.48,1079.8,1134.68,715.6,8588.83,685.3,7585.29,7428.57,3810.89,2771.12,2261.79,1722,668.763,200.375
436.156,688.234,136.053,-51.5844,-9.88125,667.303,554.466,281.191,690.944,-160.172,677.716,485.934,56.0469,187.106,-469.884,535.661,-250.037,11.62,-238.21,-4.98,-121.802,515.43,191.72,435.2,424.72,284.68,-12.28,-144.04,-56.28,100.6,341.52,122.56,270.56,567.92,426.92,1029.36,658.16,408,7672.17,110.862,8004.85,6957.39,3350.72,2489.29,2482.2,1648.15,614.425,-124.775
517.544,-199.909,-52.3813,492.256,333.625,-79.9,404.281,552.075,566.578,787.525,1079.77,326.772,656.572,508.088,-259.064,14.8362,273.277,-422.989,460.339,-137.158,-863.407,332.622,59.68,817,539.8,623.88,620.04,107.76,403.56,126.08,188.96,727.96,790.68,796.24,1051.2,1399.36,1135.48,721.24,7183.05,180.425,7529.46,6370.61,3808.44,2121.09,2508.54,1720.95,935.55,449.837
337.291,265.837,-47.6,473.397,181.634,-28.2625,0.053125,687.916,938.559,573.856,406.884,212.394,332.403,265.147,90.5737,801.573,907.294,883.846,283.964,369.142,-865.69,608.079,277.56,1091.48,701.2,530.68,-94.08,469.88,597.32,-386.52,751.84,778.92,601.72,1427.4,1312.72,1582.08,1081.36,851.24,8168.12,1281.17,6922.12,6214.07,3278.8,2987.25,1719.81,992.513,-457.712,1416.19
389.566,71.1344,-226.525,128.084,-42.1281,-42.2875,308.55,468.244,629.213,552.553,400.988,865.672,369.484,-76.9781,-3.83875,-784.35,660.472,-351.609,227.628,362.087,147.947,142.967,11.24,246.44,291.6,-241.04,-198.52,-138.76,-302.04,-150.52,485.32,762.64,238.08,416.2,602.72,902.72,404.6,366.64,9080.58,642.075,8668.45,7947.19,3845.62,2937.29,1993.86,1106.53,898.712,816.375
348.819,-162.775,222.116,-94.4563,418.253,-291.284,66.2469,108.216,502.191,605.306,-22.6844,403.856,-251.441,272.478,438.862,-107.174,454.114,371.529,597.6,357.315,188.825,745.859,32.24,728.12,85.16,64.32,250.28,-54.68,125.76,-111.4,387.08,446.56,569.08,429.8,652.44,781.52,689.84,461.44,6937.52,434.962,6494.86,5074.3,3727.06,1962.28,1019.11,822.763,955.062,186.375
-52.8594,395.144,-82.9281,29.0063,276.781,290.009,498.366,862.909,1103.3,672.775,361.144,-41.65,77.6688,124.738,249.622,-179.384,275.145,453.595,528.814,-71.6912,391.241,-333.349,578.96,895.48,332.52,48.44,-49.6,617.44,55.56,32.56,359.68,857.08,740.12,1010.08,1185.76,1463.92,1259.08,657.6,8198.84,-315.962,6808.38,6892.38,3764.6,2182.34,1547.96,2148.12,1037.4,669.112
138.922,351.156,319.547,-109.916,-60.6688,1.4875,317.422,11.9531,878.369,1129.76,1109.41,681.328,-22.8969,349.297,161.954,753.017,476.005,59.8638,152.305,42.8487,-113.088,134.564,301.16,523.92,-21,273.24,307.88,26.4,23.88,-171.6,171.24,630.56,403.76,779.36,544.2,661.16,626.08,276.84,14078,495.6,13371.7,11215.7,6180.04,3637.02,2025.01,2617.12,523.25,1730.84
423.938,509.628,574.547,55.8875,-60.6688,93.6063,899.247,517.331,904.294,1043.48,1219.64,462.241,503.944,193.959,81.4437,492.19,-12.45,15.8737,-70.8613,97.7325,-604.032,-790.264,202.92,484.16,233.44,456.52,136.24,-178.28,295.88,164.64,437.68,617.96,621.44,1157.84,921.44,1061.36,718.8,680.84,14967.9,353.413,13048.5,11601,6198.59,3985.54,2406.86,3292.71,920.85,60.2875
308.337,78.9437,10.0406,303.663,446.888,-521.847,25.9781,8.5,518.925,621.191,419.953,195.341,485.35,358.966,-68.5788,528.087,4.7725,-632.46,162.265,230.947,508.479,-254.188,131.88,434.48,130.12,188.4,222.8,395.24,54.6,-338.72,201.16,-52.84,175.32,918.36,498.92,709.28,284.64,342.64,11387.1,1094.89,10489.6,8904.17,4211.55,3354.31,2064.65,2606.45,619.237,1115.97
49.2469,-143.863,317.528,-46.5375,183.547,84.2031,-37.3469,772.119,402.475,721.491,469.784,682.922,224.719,-50.0438,308.864,-358.767,-173.989,1022.97,-475.071,-804.789,279.399,-37.35,161.56,655.92,461.96,174.64,132.68,59.8,269.8,139.36,418.44,125.72,415.68,528.44,282.12,968.6,739.24,690.04,6105.84,-0.9625,6283.99,5235.04,2794.31,1088.85,1419.69,1209.07,830.55,398.125
613.062,191.038,162.934,110.553,-538.263,-57.8531,360.772,288.894,388.503,557.334,527.797,440.566,426.859,492.416,191.107,180.836,468.327,289.566,-192.664,924.62,707.679,153.55,315.08,481.36,279.04,262.76,-45.52,241.72,-232.88,54,607.64,502.28,614.96,555.72,942.8,864.72,670.76,652.96,11118,-10.5875,10417.1,8860.08,3699.24,3002.65,2668.84,1826.56,376.688,-6.0375
439.928,-170.478,770.312,168.619,49.2469,-302.759,102.372,400.722,959.438,757.988,690.838,317.688,276.834,484.606,-23.3438,395.08,-847.845,-699.068,-344.969,-210.613,200.341,1203.5,319.32,249.48,405.64,101.44,-20.96,175.2,79.96,279.08,300.88,318.68,518.76,617.68,359,981.56,692.76,333.6,5889.62,-226.188,4798.76,4738.39,2434.25,1044.92,989.188,1333.94,507.325,126.875
