"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
499.481,686.216,261.428,488.059,160.012,-91.6406,3549.76,4361.99,1459.08,423.778,0.425,102.797,437.538,-120.488,276.598,29.5687,666.179,455.151,228.769,450.275,-49.1775,-185.816,-9.28,727.84,446.16,21.52,215.36,109.92,29.76,-12.84,314.32,650.24,641.84,640.64,789.28,889.12,954.76,284.08,571.9,-193.025,159.425,130.287,605.675,-383.163,343.788,-206.938,460.163,-36.75
359.763,-150.875,-275.613,121.072,257.231,-310.303,2677.87,3119.87,1288.23,151.141,595.744,263.978,416.394,770.897,168.697,194.635,-808.628,46.7912,182.081,1208.38,576.539,-326.812,438.68,794.4,342.08,-262.44,122.32,455.24,467.4,284.2,463.52,382.8,235.84,653.52,861.72,883.8,779.44,534.36,189.962,-147.087,204.4,-377.387,-149.275,563.5,350.438,474.075,-134.575,326.375
714.213,293.356,-424.628,-301.591,150.397,172.55,3569.63,4142.79,1283.13,607.378,186.628,220.522,191.941,69.3812,-210.405,410.124,994.547,-224.826,-586.291,222.959,98.355,-223.477,166.44,382.96,-62.08,-18.36,-114.04,233,28.56,315.36,322.44,663.92,303.68,708.2,562.64,729.12,296.68,419,891.712,-49.9625,396.725,-415.8,551.513,348.512,404.163,-236.075,612.587,505.312
228.597,-12.3781,-24.65,574.175,289.372,-150.875,2647.38,2651.26,1661.64,513.028,342.391,7.06563,236.619,-139.931,785.699,840.375,285.416,617.727,-325.982,49.8,-199.2,576.02,287.96,258,164.32,-5.52,143.24,-262.28,-495.16,122.16,167.28,413.04,432.24,958.44,1047.84,810.08,930.52,548.76,75.5125,7.7875,363.562,578.2,145.337,329.438,-294,282.362,102.9,1011.33
620.978,393.763,-141.684,228.225,-156.666,44.3594,3355.11,3540.36,1044.97,654.181,735.994,511.966,374.266,290.488,1130.46,561.08,375.264,185.816,80.3025,104.269,194.531,-217.564,391.32,785.92,358.92,42.08,490.28,-23.52,59.4,119.72,76.16,439.72,112.52,1084.8,652.12,1133.16,822.36,264.4,760.725,240.363,485.625,479.237,662.987,-277.987,-126.612,-1.75,-806.487,24.5
397.269,176.534,121.019,273.806,54.0813,149.175,2421.12,2855.95,1061.54,771.906,499.694,226.631,92.8094,367.838,-138.402,356.381,173.989,-46.48,-79.8875,350.883,33.8225,-211.754,99.52,486.32,44.68,380.92,246.4,-65.32,-6.76,125.28,342.72,669.68,615.92,964.68,690.36,852.96,828.2,476.16,-232.488,147.262,685.562,-622.475,369.95,364.087,343.087,343.438,497.262,18.55
482.534,431.109,-543.522,98.3875,-28.1031,-67.6281,2367.09,2478.28,738.172,574.441,543.894,376.231,0.584375,320.556,-379.932,301.497,-17.9487,370.284,-215.592,0.10375,344.45,-320.587,228.92,1124.6,24.32,23.28,461.92,296.32,372.2,16.2,446.28,1147.48,581.24,848.16,1085.16,1317.12,1013.48,557.52,1010.1,216.475,-177.1,-572.425,-432.337,902.562,706.825,-233.625,-129.238,99.1375
1689.64,-244.109,9.40312,18.2219,-238.372,132.866,6136.31,7041.29,2186.89,1236.22,446.463,-41.0656,141.525,319.972,-351.194,-614.096,954.604,795.244,-59.5525,-1077.86,635.676,351.816,301.52,723.36,636.92,-231.96,-54.76,45.64,119.72,-147.28,451.32,613.96,366.4,634.8,939.88,1252.52,859.36,641.12,-247.45,-71.05,493.15,792.837,-243.775,676.638,-276.325,593.513,416.15,125.475
1101.02,-202.884,242.25,265.891,498.578,137.169,6744.06,7556.55,2415.12,1232.39,681.009,290.7,92.3844,-71.7188,-200.134,-136.431,-693.465,198.889,534.624,-308.552,849.712,989.568,94.84,297.6,192.6,48.88,88.4,428.28,279.12,-389.88,384.68,452.16,487.36,239.24,673.32,1224.48,689.4,289.92,50.1375,-254.625,789.688,160.037,310.275,-64.575,-263.637,539.525,692.825,-556.938
907.163,219.247,-19.55,-78.2,-10.8906,-99.6625,3200.57,3885.93,637.713,418.041,361.197,77.0312,-301.006,88.5594,-190.692,388.44,-321.417,-76.0488,1128.8,655.492,5.81,-966.327,60.84,495.8,347.6,185.8,345.6,83.2,306.76,-56.16,-190.08,263,802.72,744.48,195,756.2,427.36,470.84,-251.738,22.575,-158.637,301.525,407.4,-170.1,-320.95,304.237,-182.35,609.612
1620.21,390.15,-217.919,14.6625,493.053,224.506,6638.34,7833.12,2335.38,1268.15,569.288,-14.025,522.378,196.403,358.871,264.978,368.624,-217.771,-444.569,-544.48,1093.94,8.3,-40.2,466.6,560.56,72.4,207.68,249.08,145.28,325.4,472.12,610.28,494.64,488.72,723.2,942.36,797.8,383.16,-40.5125,-858.375,-114.975,-95.4625,-382.812,-628.25,245.175,-574.875,637.087,415.8
789.013,-182.963,-26.7219,235.45,139.294,276.303,2898.13,3637.26,719.206,394.984,379.578,210.322,83.6719,130.103,200.549,218.186,121.491,25.4187,-70.3425,-645.844,76.9825,739.634,-21.04,539.24,505.96,197.36,199.4,-312,116.88,113.68,108.24,667.92,218.64,772.36,708.92,648.16,725.16,506.08,463.663,-786.625,-423.938,248.238,352.1,243.25,399.962,322.438,-172.725,-160.037
633.516,-287.938,-49.0344,-24.3844,126.863,-226.366,3415.09,3395.54,1115.78,342.975,556.166,-72.8344,72.3563,251.016,-744.51,849.505,-69.72,401.305,-1265.33,194.531,461.895,-660.888,222.24,588.32,287.88,219.68,508.08,356.2,18.04,-37.4,56.04,131.36,19.8,800.08,396.04,927.44,443.76,637.04,224.7,136.325,253.488,-326.725,-252,-260.225,828.188,112.525,-246.4,-573.65
1481.55,410.816,-135.097,-243.419,-605.147,29.2719,7604.9,8082.92,3081.57,1573.24,703.747,-31.1313,223.603,320.184,176.79,578.614,782.69,-621.151,440.315,-756.337,-416.66,524.871,67.36,933.08,166.52,-45.24,173.48,154.92,218.72,-114.68,398.56,508.76,950.28,1038.28,1226.96,1515.12,1144.68,777.6,-78.225,-373.8,-33.95,512.575,312.812,-48.0375,-300.212,-221.287,362.512,790.212
1066.8,-208.091,331.978,128.616,-9.03125,-102.266,6319.38,7177.93,1982.2,1005.71,934.044,74.7469,649.028,211.438,519.165,-115.785,135.394,419.565,532.756,530.474,-81.9625,-825.85,408.04,797.68,144.32,369.44,44.24,-20.44,-258.16,-436.08,538.52,503.08,589.6,1268.84,850.32,1126.32,1177.72,753.64,152.25,1728.74,129.412,-295.575,-270.2,399.875,580.912,-166.95,252.613,-381.413
1067.23,-29.325,310.409,109.703,15.5656,295.056,4018.11,4615.29,1320.85,1025.9,568.278,141.472,95.7313,-42.0219,-300.253,6.8475,1063.75,205.632,878.451,-308.864,403.172,-538.359,140.24,140.12,356.84,146.64,213.28,201.76,-72.16,110.72,435.12,789.88,605.64,573.92,598.68,960.6,780.56,940.24,514.412,-934.237,833.787,-487.987,-84.9625,640.062,966.087,-128.275,420,-466.637
