"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
288.469,173.347,148.431,195.713,373.15,-326.241,559.831,-42.5531,29.3781,512.072,265.253,-28.1031,-142.747,348.872,299.734,-256.574,824.086,59.345,1048.5,-364.785,479.325,-120.972,338.08,485.2,11.56,248.28,235.64,-34.12,410.24,360.88,2131.08,4966.6,3818.68,2712.32,1984.68,1823.28,1020.12,686.2,271.512,-631.312,-79.275,329.788,-52.15,-61.3375,191.887,266.438,-82.3375,-23.1875
128.509,414.641,-75.7562,-69.6469,346.588,-119,325.497,537.094,-155.816,27.5188,109.491,639.466,78.0938,281.084,-87.565,159.049,-108.834,649.06,341.026,313.533,975.976,-23.1362,198.16,873.4,370.4,274.08,-88.28,508.88,526.92,1.92,3629.72,7235.88,5979.48,4119.48,3138.84,2621.96,1304.24,963.32,-29.225,375.112,145.95,-411.512,-816.375,-119.875,-47.8625,732.725,143.85,-473.987
216.75,391.584,233.431,-56.1531,20.5063,-277.1,479.453,-186.256,451.934,170,293.834,-51.7438,-73.3656,291.922,914.141,298.074,-465.526,113.295,-608.701,-204.491,95.035,-256.574,224.04,211.56,366.24,94.96,405.48,250.52,56.96,-274.44,1170.36,2017.08,1982.16,1600.72,1316.4,1344.4,1034.16,579.56,421.137,-16.3625,452.55,-1104.95,-496.65,-636.737,417.375,558.775,90.0375,882.612
477.806,225.463,-258.719,254.575,278.322,-137.647,626.078,-235.291,280.075,89.4625,172.975,-24.7563,104.922,298.988,112.984,202.935,206.255,438.033,508.894,-156.766,672.3,180.317,313.04,320.96,369.44,55.4,-146.96,-171.88,157.12,177.88,998.2,2044.48,1665.12,1694.92,1273.2,1294.36,558.24,325.04,248.85,-205.887,264.6,-451.237,-562.45,-126,-437.15,828.45,77.35,173.6
219.141,-257.444,429.888,269.769,-716.55,-11.2094,517.544,451.775,147.581,691.9,81.6,614.763,35.8063,442.106,392.694,471.336,336.772,232.919,-308.034,295.895,41.915,-292.886,140.56,1143.2,475.36,338.56,513.16,293.64,445.96,-145,2497.2,5141.84,4664.04,3124.16,2219.36,2380.36,1347.56,952.6,273.525,797.562,8.925,1064.09,-108.5,242.637,300.913,-131.337,150.762,-173.863
411.825,92.9156,82.6625,434.775,126.331,115.016,473.131,327.197,-25.075,514.941,-173.666,-50.3094,-54.0813,506.547,20.5425,501.735,-150.852,143.694,-24.5887,331.378,377.131,144.835,13.92,780.12,528.48,-101,158.8,-181.76,93.48,-471.56,1453.28,2714.2,2202.44,1663.96,1407.56,1366.8,831.68,492.04,338.012,458.413,63.7875,760.375,-58.1875,446.512,-564.462,282.8,1141.35,3.675
401.094,-285.334,8.44688,184.344,505.75,351.634,-282.306,556.219,660.609,312.269,570.456,35.0625,164.316,34.1063,-45.7537,1620.06,314.362,80.8213,202.105,91.5075,504.017,411.784,76.2,582.56,682.88,78.24,177.28,31.56,-239.76,-235.12,827.48,2249.12,2157.16,1491.88,1146.44,1537.2,967.52,646.52,-562.8,-389.025,373.538,184.012,-23.7125,-42.35,394.45,-248.5,-42.175,455.525
575.291,172.178,163.731,206.444,300.156,-24.7031,566.95,-98.1219,585.862,829.706,345.684,540.547,52.9656,-44.5188,-23.3438,714.319,872.745,1107.74,751.98,222.751,-877.829,1740.61,706.16,1115.96,591.6,123.72,453.28,534.16,606.24,-37.92,3015.6,6209.08,5323.4,3758,2919.2,2400.32,1619.84,1016.12,345.362,440.737,766.237,498.225,588.175,401.188,-218.837,1110.81,82.3375,645.662
355.353,215.369,-89.3031,91.8531,-81.2281,351.422,323.053,220.894,488.538,97.1656,-151.991,170.478,-121.019,326.134,-493.331,-199.926,-293.716,310.628,-194.739,-1012.7,710.48,877.102,434.76,951.24,170.92,56.84,315.32,384.16,74.24,-282.96,1010.84,1986.24,1624.84,1643.04,1390.48,1785.36,1080.24,377.44,450.712,-101.15,918.575,707.787,140.175,720.737,704.462,686.875,59.85,-411.425
283.953,77.1375,434.031,344.091,615.294,230.191,507.131,43.5094,382.553,358.009,282.784,87.55,420.538,337.291,-26.6637,582.971,68.475,935.099,-606.626,-242.567,490.945,234.786,236.32,348.28,374.76,236.08,237.16,481.16,27.72,-77.2,1736.76,2957.2,2393.92,1843.12,1454.64,1434.6,957.12,483.48,478.975,345.625,-473.2,219.712,606.55,589.138,-219.012,731.325,-551.25,606.725
436.847,-277.791,46.2719,-123.091,-81.6531,248.413,602.384,119.053,299.837,442.106,422.928,301.219,60.2438,-171.594,-657.775,397.466,551.224,1280.69,-114.332,1222.07,21.165,-633.912,819.16,645.56,365.92,180.52,-196.88,125.68,21.52,-85.48,2229.36,5156.88,4504.28,3310.24,2142.2,2227.88,1183.32,555.08,513.275,-915.075,498.487,520.013,37.45,623.263,18.1125,1065.66,498.225,662.025
