"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
9706.84,278.003,-27.625,-234.653,-2.28437,398.278,5711.31,4395.67,1004.12,982.388,530.931,400.456,-161.394,-86.4875,-334.179,-407.737,1393.36,-368.209,-703.01,357.419,-601.854,889.449,202.84,924.8,139.32,-26.12,299.16,-113.88,193.36,-240.8,376.52,702.68,1200.12,4210.68,3229.52,3633.44,1689.52,931.92,345.1,543.638,-385,-318.938,563.587,-143.15,530.425,156.275,-90.7375,-701.925
7514.27,147.581,-456.716,-446.197,-376.656,168.884,5058.56,3836,1033.55,786.091,55.675,282.997,281.456,820.994,814.126,-731.956,471.959,-949.209,-28.3237,-822.219,-574.982,-445.503,217.12,541.4,204.08,174.96,187.56,175.04,103.64,30.8,296.56,433.32,1152,3911.92,2568.44,3356.72,1538.44,585.04,1105.12,438.025,172.462,-45.5875,237.475,198.8,-718.638,-136.325,52.9375,-134.925
6838.2,299.784,-144.978,-570.828,-155.019,-350.094,4344.35,2984.56,1091.45,354.769,466.119,640.847,352.538,298.456,588.781,-66.5037,1069.35,814.23,-660.991,-869.217,784.142,288.114,378.4,317.56,185.68,137.12,-45.8,267.44,195.6,43.76,254.6,379.48,852.24,3180.4,2456.4,2849.2,898.24,572.52,-196.525,-715.312,532.875,-243.95,119,803.25,-800.45,304.85,659.312,-62.125
10043,-299.784,155.231,-293.728,53.4438,2.86875,6444.38,4612.79,1024.46,850.691,394.294,576.3,-195.394,56.525,701.039,710.584,855.419,594.384,32.8887,-53.2237,-23.9662,-397.466,56.96,941.36,50.12,-132.48,-184.16,-151.08,275.12,-99.04,589.44,582.64,1123.32,4725.16,3704.16,4105.24,1446.32,1148.28,683.112,-406.438,277.9,348.425,576.45,663.513,-46.8125,87.4125,-17.2375,-428.837
8841.22,-129.2,230.244,38.8875,-180.997,-740.988,5497.32,4384.3,1003.37,1029.46,116.716,498.738,85.1594,581.028,-36.105,447.785,-227.835,283.964,166.519,1522.12,285.416,454.84,173.36,658.72,26.68,380.4,245.24,119.24,361.24,-19.12,-178.52,319.36,1021.68,4158,3088.08,3531.84,1712.12,1036.96,408.188,-48.125,457.8,-44.8875,271.425,189.875,11.9875,193.637,981.05,-404.163
7577.22,379.578,285.547,198.528,535.978,-520.253,4943.18,3593.75,1260.76,722.925,862.484,307.275,429.463,385.794,929.911,-90.5737,-189.759,-140.685,-563.466,-86.9425,-33.9263,-1011.77,-172.88,691.96,90.04,343.64,364.24,-0.12,65.4,-41.4,387.96,528.32,963.92,3590.76,3020.56,3255.68,1590.36,1350.04,400.05,-4.4625,89.6875,-10.9375,617.225,-65.5375,267.4,1058.57,-244.212,30.45
9803.85,385.741,254.469,-68.0531,-383.934,-251.706,5877.06,5099.26,1392.57,1007.57,728.397,356.15,337.981,221.266,1065.41,-509.101,866.105,136.224,-480.777,220.365,482.23,132.074,110.28,1219.72,456.16,320.96,356.12,-206.8,121.48,63.48,284.04,664.08,1932.48,5636.84,4308.4,4313.64,1531.32,1193.32,1146.34,886.375,510.475,-417.025,103.162,-21.9625,518.612,-14.35,476.962,-571.462
6377.28,-182.963,-143.384,-305.203,195.341,125.959,4003.5,2984.14,1191.28,742.581,262.756,34.1063,250.644,-62.5813,324.53,787.047,211.961,545.414,361.672,1000.25,805.1,-415.934,237.28,976.32,321.88,152.36,431.4,372.56,-183.12,97.76,341.6,582.52,769.64,2995.48,2452.48,2764.16,1120.24,1210.12,343.7,980.175,-743.662,-42.7875,-577.85,-10.675,-36.4875,72.275,-434.962,138.688
14980.5,-46.4313,-113.741,444.072,73.95,66.3531,8713.08,6525.08,1895.87,1382.74,483.491,515.366,224.241,19.1781,554.855,-485.965,-236.55,381.904,564.504,621.67,826.888,512.11,287.68,919.92,-66.44,291.32,344.68,23.4,90.6,540.88,431.72,754.16,1423.4,7434.32,5389.88,5239.8,1862.6,975.2,120.575,189.875,341.163,107.713,-71.225,-202.037,21.7,588.875,-39.9,295.487
10120.7,-113.05,63.2719,-404.334,133.928,-90.4188,6329.58,3962.49,886.922,866.416,306.212,244.322,-164.422,107.844,797.526,245.68,729.777,-475.694,-514.185,275.56,-160.709,284.897,393.92,1109.56,283.84,122.56,327.92,-34.6,-283.76,102.16,432.08,642.68,1411.36,4611.92,3980.96,4059.72,1894.12,1093.8,838.862,406.875,1291.32,436.712,189.087,161.962,-6.2125,430.587,-759.587,-274.837
5174.27,-88.0813,308.656,-343.984,-381.756,394.081,3307.93,2285.01,658.591,564.931,75.9156,494.062,-153.266,217.653,-229.184,58.1,534.416,231.155,-520.617,-36.3125,-604.448,147.533,-19.04,114.96,181.96,-125.64,277.84,610.8,90.52,230.76,141.52,161.92,705.16,2312.32,1973.88,2061.48,788.4,337.36,-344.837,-864.763,62.475,-147.875,289.012,-270.812,441.438,151.637,648.638,-31.0625
5546.2,423.353,309.028,309.613,408,159.8,3187.93,3182.67,1188.62,549.578,276.941,518.819,-41.3313,307.222,213.621,-1092.07,-179.799,433.364,618.661,95.7612,-279.399,304.299,452.64,725.8,526.72,85.24,173,145.96,97.72,311.12,454.72,530.48,1007.56,2647.96,2428.56,2567.4,1375.44,842.92,597.8,1283.97,81.1125,274.487,-293.737,-328.562,-39.6375,-146.562,-251.387,-14.0875
16548.9,230.138,692.909,557.919,-113.316,-310.888,10682.9,7675.61,2097.64,1123.12,768.666,299.094,381.756,355.088,45.0275,682.571,721.685,707.056,-129.895,-219.327,122.84,110.39,247.8,682.8,757.52,37.24,165.96,465.92,286.36,64.76,235.96,833.32,1901.92,8075.4,5699.04,5988.64,2076.52,1170.88,247.712,-386.4,518.438,137.637,752.237,970.375,21.7,-51.45,-341.862,240.45
5450.04,-133.981,399.234,370.812,-188.753,-322.256,3743.19,3005.02,595.744,377.453,-32.8844,282.997,338.672,-73.3125,634.224,244.435,299.319,-192.768,382.63,-161.954,580.896,-226.59,618.32,856.56,394.04,4.56,-102.72,108.2,7.8,251.04,485.92,295.92,794.68,2983.4,2606.6,2435,1179.44,807.08,397.775,168.787,-188.738,410.025,75.6875,181.825,87.15,-242.725,1140.74,1259.65
9983.09,-367.466,580.338,22.3125,-568.597,-235.875,6342.91,4882.56,1380.67,659.069,497.091,-283.9,281.35,279.384,-171.81,296.932,524.456,117.03,-39.84,585.669,-227.731,349.015,362.32,831.6,-60.6,57.6,11.64,-195.88,-94.12,120.52,-77.84,498.88,800.68,4442.08,3657.68,3909.92,1180.84,588.32,-279.825,-82.5125,-516.95,-226.537,215.6,-256.112,-958.562,-700.875,130.375,176.75
7807.36,56.4188,439.981,-264.244,168.459,145.509,4451.08,3562.51,1147.13,714.053,437.431,371.663,458.894,82.9813,-732.267,302.535,-202.52,-18.0525,304.714,483.06,-43.4712,664.104,-28.28,521.2,423.36,254.6,303.24,-107.6,-91.76,243.76,0.2,272.24,1229.64,3197.32,3182.32,2814.48,1499.6,801.56,-395.413,602.787,54.95,18.2,807.1,514.412,599.812,252.087,-33.1625,-265.475
15698.5,218.663,367.891,394.825,322.947,-74.4813,9716.51,7502.79,1857.73,1163.81,616.356,260.525,453.103,162.881,768.269,-326.397,78.5387,327.954,245.369,556.1,-592.101,602.891,226.48,1085.16,503.32,-74.48,40.68,124.16,-5.52,233.4,135.64,536.32,1746.92,6828.52,5487.64,5852.16,2411.56,1460.48,-522.287,48.5625,-698.688,630.35,-83.5625,803.513,618.275,1118.51,-707.612,-599.638
13249.4,127.978,450.659,317.634,-407.575,-703.8,8070.27,5904.37,1513.43,980.156,529.391,169.575,78.2531,103.753,-248.481,49.8,178.969,469.676,22.825,167.037,946.2,319.342,90.88,876.52,232.12,151.4,138.6,20.72,-310.24,128.04,445.96,231.48,1112.8,5864.12,4524.12,4742.04,1647.4,953.6,368.112,868.525,441.962,-375.725,85.4875,638.575,599.725,879.638,-335.3,66.4125
12612,-195.872,134.831,231.041,207.506,-153.213,8290.26,6596.85,1777.4,1351.71,518.978,699.444,430.578,389.831,660.888,115.993,212.688,649.579,1227.78,-251.179,-278.88,-991.539,230.36,2298.48,1352.48,471.88,341.08,78.52,303.04,280.68,328.52,969.2,1687.12,6070.76,5555.4,5479,3019.56,1922.16,583.013,483.875,359.188,695.1,435.575,-158.2,312.55,599.9,-1031.45,77.2625
11076.8,242.834,712.778,19.3375,209.259,214.359,6470.2,5239.35,1460.35,1041.25,431.109,315.988,665.391,532.153,395.702,1140.42,227.005,224.204,319.239,954.811,515.43,109.145,185.44,883.6,665.44,194.12,-9.92,101.32,107.12,382.2,614.12,822.16,1776.4,5160.28,4031.88,4111.36,1896.04,1311.96,816.287,-101.675,-367.938,578.725,174.912,70.6125,-616.263,64.8375,-40.6,-1443.57
10886.4,-211.438,-373.469,274.603,298.138,344.303,7103.18,5033.65,1137.88,919.062,597.763,80.9625,182.538,266.369,473.1,-381.074,664.519,96.7988,263.421,275.767,-375.367,-185.505,241.08,686.4,316.72,19.2,-290.8,-103.52,160.44,500.84,304.48,191.16,1116.84,5216.32,3860.84,4389.32,1977.76,729.12,389.55,179.113,-91.9625,-108.762,295.137,-561.138,-602.962,380.45,525.612,249.988
8583.88,232.103,393.178,-546.284,-18.0625,-61.4656,5334.49,4223.23,1311.39,502.669,693.016,498.419,-191.356,118.469,417.075,-815.994,953.151,-329.406,-1001.39,955.122,854.693,-684.854,100.24,301.52,520.32,-13.16,5.96,115.12,223.68,-325.12,-352.48,278.92,1157.96,4043.96,3209.64,3045.28,1114.56,663.88,524.912,-575.312,296.8,941.763,4.1125,-124.425,-259.525,284.025,354.55,-261.012
10094.6,168.991,325.656,-466.119,-44.4656,-268.175,6295.1,4780.08,1064.84,791.775,469.572,523.441,401.519,248.678,289.151,290.396,99.0812,273.485,853.032,65.155,381.904,689.834,97.96,866.28,267.92,372,483.48,-83.6,232.04,159.04,290.6,309.08,1364.08,4688.28,3561.68,3916.16,1438.64,1263.12,341.775,-135.275,417.812,876.4,-38.85,-94.2375,40.8625,9.8875,318.85,-490.7
8112.77,203.894,-201.981,190.4,65.9281,-297.288,4803.14,3932.15,1094.32,755.703,477.913,43.5625,362.1,454.803,28.635,202.935,137.572,558.175,-221.921,-322.559,-308.864,389.166,367.04,538.72,383.84,188.52,-184.12,212.56,50.24,98.64,154.96,187.6,726.24,3560.44,2716.84,2823.12,876.72,681.68,508.2,-540.837,-79.0125,-216.125,522.55,277.288,-104.912,-368.637,-442.837,66.2375
11496.7,-311.791,175.366,-100.353,-288.203,167.609,7166.46,5337.73,1366.48,919.913,94.5625,145.616,163.891,220.044,-458.886,-307.826,24.7962,129.169,164.236,-219.535,-535.869,-565.126,195.2,1091.88,295.72,-70.68,-44.4,-381,31.64,245.28,413.36,567.08,1463.36,5690.4,4039.72,3971.96,1540.24,1083.84,568.4,622.3,831.688,-736.05,203,555.188,-143.062,50.8375,170.012,-888.212
11939.4,75.4906,-108.481,311.791,-180.572,-59.5,7914.67,5728.47,1698.78,1084.28,706.191,321.247,100.884,500.119,284.69,89.64,550.912,404.003,-128.857,-296.932,311.354,-13.1762,113.56,1205,556.36,170.16,335.04,248.88,436.28,287.44,374.92,600.12,1489,5745.2,4326.2,4755.92,2077.72,1233.32,488.512,62.3,92.3125,-367.5,-64.4,672.263,-339.762,749.525,340.288,657.912
14086.5,650.197,754.322,-90.8969,-475.681,-62.05,8446.77,6189.54,1555.23,1443.94,648.55,488.644,272,598.294,124.189,185.816,502.15,914.349,122.736,-273.174,572.7,261.45,-32.36,1007.44,118.4,159,464.48,429.92,438.8,342.88,302.56,933.8,1309.8,6506.36,4918.2,5126.44,2145.6,1352.2,-94.5,1.4875,-161.525,-298.725,461.65,842.888,-208.337,-92.225,-555.188,618.013
6087.43,48.9281,-238.425,-95.9438,-140.25,-16.0969,3936.4,2820.46,1247.91,456.928,190.028,181.103,284.75,-91.8,-1381.33,626.546,-205.01,-124.604,802.61,642.212,234.786,-483.994,88.76,869.88,510.76,37.16,224.92,-128.04,203.96,132.8,-89.04,23.36,550,2955.76,2622.08,2787.64,1496.6,897.84,549.5,-52.325,536.025,-231,629.65,380.188,808.5,256.9,836.763,355.075
