"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
798.522,96.1562,659.812,10.9969,-189.603,612.85,929.263,652.906,462.506,924.428,1111.38,996.944,626.875,1251.89,-54.365,794.621,355.447,188.306,155.21,-147.533,1390.35,670.744,417.16,1142.8,535.24,395.28,263.84,-131.88,404.48,311.84,400.72,325.64,656.92,927.72,1082.32,1146.04,1417.32,915.96,793.712,1336.74,2775.24,7585.11,9441.69,6853.52,6658.66,6112.84,2859.94,2371.25
431.906,340.106,474.831,201.025,477.434,226.95,449.225,598.347,565.463,631.338,649.081,850.372,601.003,139.825,282.822,784.661,1062.92,422.677,-284.482,317.786,1077.86,160.397,75.92,916.48,458.28,521.24,-44.88,279.16,138.6,351.4,206.44,448.84,614.16,1028.56,632.28,1333.32,942.44,788.12,-171.325,928.375,2059.05,4628.92,5920.6,3182.02,4004.88,3630.46,1737.49,800.537
412.409,739.181,382.659,358.806,344.303,294.472,769.463,705.234,1075.83,198.794,1408.29,795.866,182.856,637.394,175.337,915.282,930.119,53.8462,-718.054,626.235,955.33,1161.27,312.72,1184.68,514.2,438.48,381.16,19.48,56.88,125.68,876.4,919,620.08,895.4,1259.8,1220.76,1046.48,948.88,730.712,250.512,2088.54,4393.55,4427.76,4492.95,3502.01,3068.54,1044.57,1601.69
544.319,179.988,251.069,56.7375,-219.619,313.544,714,380.109,717.613,443.381,481.206,958.534,314.872,531.038,183.637,373.396,240.285,-162.161,700.727,-550.601,190.174,-103.75,283.68,1640.36,354.56,177.24,260.96,305.36,506.2,243.96,488.32,1016.56,837.84,1275.96,1033.2,2026.44,1361,651.12,848.4,567,2530.24,3425.36,4399.06,3167.5,2361.97,3011.57,985.513,1219.31
600.472,731.053,717.931,-335.166,120.7,297.659,668.525,595.053,234.653,737.534,954.709,856.588,825.138,1024.68,-172.329,-556.722,889.034,-109.767,583.49,-297.866,-233.022,2.6975,214.36,735.48,547.12,42.04,430.44,359.4,229.36,-62.84,385.72,489.36,832.6,609.16,698.4,1216.44,386.64,690.88,649.775,1010.1,1664.69,6058.41,8128.84,7035.96,4789.49,5750.32,2409.84,1404.46
93.3938,296.438,-143.703,-461.922,-171.541,342.338,361.25,719.047,910.084,661.194,470.581,660.45,50.7875,357.478,-237.276,174.507,-16.0812,561.184,587.64,53.4312,154.276,46.065,15,276.2,31.64,55.16,43.84,84.44,455.04,-274.24,194.4,643.8,351.04,562.84,695.84,537.48,568.6,213.52,562.888,364.612,2458.57,2425.68,4366.6,3062.68,3167.94,3043.25,1568.61,551.775
438.122,690.519,-178.341,607.272,66.2469,465.163,401.572,577.788,588.041,264.244,627.938,667.25,442.425,52.3281,155.833,441.456,577.265,259.686,365.2,1034.08,81.755,283.237,7.08,1167.84,386.76,-57.28,-99.64,99.48,11.44,73,406.12,814.28,674.84,993.08,1346.48,894.56,735.16,657.96,-316.925,1150.97,814.625,1269.89,3691.54,2981.65,1965.42,1441.12,1635.03,1083.25
827.528,229.022,70.2313,229.341,-270.831,113.581,302.866,266.741,626.025,177.491,1050.92,804.259,299.413,502.988,399.852,-225.656,333.867,-178.139,-979.193,299.941,460.961,43.7825,315.4,996.48,580.48,38.36,204.32,402.64,-90.32,128.16,659.72,-29,354.12,1126.72,745.84,1153.88,676.92,486.44,500.15,-53.725,698.075,3878.44,5426.57,4997.65,4475.54,3755.41,2326.36,1384.42
627.778,531.569,-229.713,278.109,-61.6781,153.531,694.556,506.175,590.591,940.047,855.419,971.178,514.569,506.706,575.916,87.98,-6.53625,-268.609,96.3838,-543.961,495.821,479.533,-178.52,730.64,665.48,228.36,-13.08,6.04,250.08,263.96,496.2,609.64,811.36,871.48,890,1225.8,949.84,557.48,425.862,165.025,805.438,2479.14,3787.88,2757.56,2522.27,1804.34,994.175,514.237
806.172,226.419,220.522,247.722,126.65,-34.3188,287.566,180.466,730.575,241.825,816.478,816.744,477.594,665.55,619.18,-753.329,86.0088,52.4975,278.258,-38.18,317.682,1125.48,74.12,504.52,465.76,199.4,893.36,113.92,41.72,68.8,605.12,788.04,570.4,978,1007.16,1209,1216.16,584.68,837.55,777.875,1281.09,3005.36,4896.32,4079.07,3102.93,3706.76,1004.24,862.05
